Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
54	-7.626053	1.6557473	-4.9411383	-11.857156	-5.881476	1.5801438	-3.6522717	-9.513438	60.0	60.0	215999	-0.9512169	1.418885	2.268254	-8.769443	0.8814764	0.0156072145	899.6890780925751
55	-7.6482778	2.154731	-5.0207057	-17.4426	-5.3446407	1.6975442	-3.636886	-7.9109573	60.0	60.0	219999	-1.0467232	1.3730452	1.4501512	-9.425855	0.9790632	0.01510837	915.8667800426483
56	-7.1783857	1.3542255	-5.178218	-10.062552	-4.9784837	1.2594897	-3.9481695	-7.4570074	60.0	60.0	223999	-1.0323461	1.4073719	1.0928488	-8.852585	0.96775424	0.014683175	933.4721312522888
57	-7.214633	1.2125772	-4.960922	-9.867888	-6.3385806	1.2531645	-3.6394362	-7.8136635	60.0	60.0	227999	-1.0761962	1.374749	1.7323457	-8.229335	1.014333	0.015663112	950.3698971271515
58	-7.4420185	1.3533903	-4.8217783	-9.796108	-5.079959	1.4247085	-3.6412318	-7.8233147	60.0	60.0	231999	-1.1200553	1.3657384	0.69243264	-8.331123	1.0580024	0.0150313545	967.3996665477753
59	-7.2917814	1.4749477	-4.695251	-10.141926	-5.0681114	1.2180287	-3.6563222	-7.428861	60.0	60.0	235999	-1.1308271	1.3528012	0.4435042	-8.797911	1.0699111	0.013908293	984.9105679988861
60	-7.1666226	1.399885	-5.1335793	-10.003603	-5.244268	1.2041569	-3.5921402	-7.4047937	60.0	60.0	239999	-1.1334568	1.3680867	4.248727	-8.446388	1.0718565	0.013879949	1002.3711416721344
61	-7.065913	1.285685	-5.0724816	-9.575772	-5.639734	1.423646	-3.4762309	-7.4335856	60.0	60.0	243999	-1.1280646	1.3583137	0.70980215	-8.921679	1.0676302	0.013357134	1020.0318360328674
62	-7.241974	1.987344	-4.954793	-15.875116	-5.4226174	1.5781533	-3.2994227	-7.4165163	60.0	60.0	247999	-1.1090764	1.359056	1.0216713	-8.548531	1.0475168	0.013586026	1037.186946630478
63	-7.0092983	1.4871839	-4.6792684	-10.494978	-5.9554944	1.6915429	-3.4946263	-9.567466	60.0	60.0	251999	-1.0974088	1.3363211	0.90950716	-8.612223	1.0373844	0.013068043	1054.225702047348
64	-6.951157	1.4763987	-4.8217225	-10.228648	-5.943414	1.5326264	-4.16965	-8.936249	60.0	60.0	255999	-1.0933883	1.3475902	0.38364136	-8.654891	1.0338571	0.012459449	1071.7320709228516
65	-7.0536523	1.5238824	-4.9092097	-11.02357	-6.809573	1.4616123	-4.367145	-8.415985	60.0	60.0	259999	-1.100614	1.3344455	2.7980561	-8.197821	1.0424452	0.013228825	1088.9212112426758
66	-7.1009374	1.3504878	-4.790983	-9.864622	-5.5832777	0.943571	-4.497975	-6.9544773	60.0	60.0	263999	-1.1166955	1.3287678	3.7628915	-8.599725	1.059335	0.0130436495	1106.0013003349304
67	-7.394243	1.4649205	-4.910463	-10.805046	-5.317605	1.5576292	-3.5757706	-7.9883466	60.0	60.0	267999	-1.1363698	1.3279598	2.2073393	-8.209348	1.0786396	0.012534355	1123.7489247322083
68	-7.207974	1.4882594	-5.059787	-10.476793	-5.427333	1.7126755	-3.4555445	-8.167861	60.0	60.0	271999	-1.1213964	1.3236518	2.8737764	-8.081695	1.0635002	0.012361801	1140.9511036872864
