Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
52	-7.6902323	1.6378684	-4.785008	-11.313623	-4.997264	1.33309	-3.429189	-7.0161448	30.0	30.0	207999	-1.2839108	1.4797354	2.987278	-9.881977	1.1659896	0.022651935	875.5159664154053
53	-8.197417	2.5281851	-5.1541524	-22.322638	-5.927546	2.6769776	-3.3622189	-10.681206	30.0	30.0	211999	-1.2541589	1.4728059	1.7730303	-10.382963	1.1342734	0.02295527	892.9959774017334
54	-8.359261	2.7892442	-4.8676515	-24.08558	-5.506658	1.6532799	-3.4654913	-8.160925	30.0	30.0	215999	-1.2036254	1.5240647	4.7845683	-9.796685	1.0660735	0.0271884	910.3697099685669
55	-8.132629	1.8683867	-5.2662225	-16.047739	-6.2440557	1.7370005	-3.7781272	-9.69925	30.0	30.0	219999	-0.9242173	1.7070681	4.807463	-9.542642	0.79524344	0.049069468	927.6662707328796
56	-7.754193	1.734025	-5.0865927	-14.297423	-4.754049	1.2428092	-3.378915	-7.429449	30.0	30.0	223999	-1.1966717	1.4674262	2.4684186	-10.035123	1.0808089	0.02489756	945.670948266983
57	-7.7410808	1.527819	-5.3036566	-11.25028	-5.3144584	1.6105599	-3.697479	-8.2317295	30.0	30.0	227999	-1.2830461	1.4744611	3.4885826	-10.634022	1.1704837	0.02370558	962.9200510978699
58	-7.6924353	1.8607945	-4.829897	-19.11949	-5.627465	1.8747334	-3.3434713	-8.96015	30.0	30.0	231999	-1.2691147	1.4706564	1.5391761	-10.352286	1.1550891	0.022854218	980.1682026386261
59	-7.6825657	1.5051534	-4.88299	-11.179355	-4.521186	0.8417821	-3.8019943	-6.832569	30.0	30.0	235999	-1.2459395	1.4622792	3.6748405	-10.178192	1.1317009	0.023122344	998.1510360240936
60	-7.7575803	1.5574188	-4.6845484	-11.440769	-6.030074	1.46309	-3.5933123	-7.950994	30.0	30.0	239999	-1.2336253	1.4660064	2.4660707	-10.240559	1.1197978	0.022081623	1015.8069155216217
61	-7.631976	1.5153916	-4.9035783	-11.436614	-5.878512	1.3829516	-3.9094915	-7.6102433	30.0	30.0	243999	-1.2303351	1.4607371	2.6444454	-12.794831	1.11858	0.020992447	1033.1546430587769
62	-7.5188003	1.4055331	-4.806092	-11.613085	-5.452422	1.6858569	-3.6020672	-8.057343	30.0	30.0	247999	-1.2466812	1.4540834	2.5975847	-10.012796	1.1369038	0.021307886	1050.9433205127716
63	-7.5365653	1.37463	-5.0517316	-10.357787	-5.6034245	1.4506768	-4.0122666	-8.283065	30.0	30.0	251999	-1.2712618	1.4479194	2.5314543	-9.685837	1.1626977	0.02133527	1068.3196437358856
64	-7.5349526	1.544512	-5.161543	-10.842295	-5.4147305	1.4973707	-3.4629197	-7.873778	30.0	30.0	255999	-1.2766793	1.4537276	1.7011534	-10.283281	1.1674312	0.020940274	1086.1958153247833
65	-7.4716616	1.7968724	-5.0117474	-20.0576	-5.3263435	1.3879961	-3.5655603	-7.276995	30.0	30.0	259999	-1.2400178	1.458612	1.859648	-10.114354	1.1303145	0.02085628	1103.5942287445068
66	-7.8895664	2.1864033	-4.853127	-18.257456	-5.3996067	1.477842	-3.6066165	-8.0504055	30.0	30.0	263999	-1.0889646	1.5443056	3.3956056	-11.088629	0.9635343	0.026679857	1120.8225617408752
67	-7.8991175	1.6722451	-4.9733486	-13.663451	-4.947802	1.2445791	-3.4628515	-7.8569093	30.0	30.0	267999	-1.0885063	1.4802939	2.0442836	-9.94054	0.97489536	0.020640446	1138.656396150589
68	-7.6087294	1.5702524	-5.1691375	-10.899548	-4.9807534	1.0739387	-3.5126343	-7.502679	30.0	30.0	271999	-1.1883293	1.4457667	2.9317517	-10.182099	1.0799326	0.020993091	1155.5700085163116
69	-7.415331	1.4875983	-5.092847	-11.318433	-5.9171247	1.7328902	-3.346691	-8.441776	30.0	30.0	275999	-1.2089759	1.4439521	3.81569	-9.577003	1.0998926	0.021232577	1173.218558549881
70	-7.462188	1.5742455	-5.033411	-12.605601	-5.8021193	1.7419922	-3.8478632	-8.381068	30.0	30.0	279999	-1.197996	1.4363755	1.9234686	-10.820232	1.0911425	0.02045884	1191.02791929245
71	-7.770091	1.5081166	-4.977726	-12.452363	-5.4090095	1.3409758	-3.520119	-8.223415	30.0	30.0	283999	-1.2049094	1.4399968	1.36862	-9.802387	1.0976865	0.019357407	1208.3656117916107
72	-7.3377724	1.4593371	-5.0951877	-10.740304	-5.76259	1.4316502	-3.4165294	-8.555586	30.0	30.0	287999	-1.2033443	1.4365104	7.737397	-11.182211	1.0973407	0.02059717	1226.2412297725677
