Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
51	-8.33906	2.7133446	-3.3528557	-17.946949	-5.5081863	2.2515755	-2.5383825	-9.355741	120.0	120.0	203999	-1.343955	1.2622808	0.7912158	-8.941372	1.3034182	0.013869098	691.5291786193848
52	-7.591995	1.5627869	-5.143124	-10.043724	-7.2493143	2.7249591	-4.5441923	-14.275093	120.0	120.0	207999	-1.3353794	1.2540843	0.56812763	-8.566396	1.2942914	0.012357502	705.256594657898
53	-7.421972	2.360634	-3.5622222	-13.064394	-5.7410297	2.2207918	-3.0267978	-10.429695	120.0	120.0	211999	-1.3274493	1.2522624	1.4393197	-9.220547	1.2880534	0.012829444	718.922664642334
54	-6.9437194	2.0327933	-3.3777595	-10.9162655	-6.0096846	2.1622803	-3.2343295	-8.668967	120.0	120.0	215999	-1.3175654	1.2426912	1.334076	-9.104764	1.2775772	0.012327871	732.7021095752716
55	-7.3661704	1.8622186	-3.4603589	-13.117467	-4.3929415	1.1566278	-2.8039854	-5.9814453	120.0	120.0	219999	-1.2981472	1.2484416	1.114212	-8.136745	1.2583998	0.011763542	746.4575426578522
56	-7.150348	2.0068805	-3.8641913	-11.25739	-5.1363173	2.078013	-2.247228	-9.305738	120.0	120.0	223999	-1.2754815	1.2424096	1.0615757	-8.139906	1.2361343	0.011947565	760.0626082420349
57	-7.67849	2.566629	-3.5711653	-14.974965	-5.5296545	1.535696	-2.8929274	-8.200249	120.0	120.0	227999	-1.2630831	1.2378516	1.2416886	-8.4322195	1.224915	0.011765518	773.9343786239624
58	-7.522163	2.4971771	-3.6249413	-12.147346	-5.582	2.7108037	-2.0338695	-10.251293	120.0	120.0	231999	-1.2640172	1.2410626	0.8344723	-8.112795	1.2261934	0.011303669	787.7890224456787
59	-6.857374	1.9089652	-3.4020693	-11.127606	-5.314185	1.9890239	-2.0304608	-8.991585	120.0	120.0	235999	-1.2630721	1.2488477	0.57309556	-9.193841	1.2251514	0.011282871	801.355429649353
60	-7.8539085	1.8508201	-4.0547643	-11.819966	-6.088194	1.6610352	-3.5255046	-8.811202	120.0	120.0	239999	-1.2449695	1.2697427	0.48102486	-8.306264	1.2063864	0.011164953	815.3231642246246
61	-7.805853	2.1026511	-4.016445	-13.784782	-5.4412346	1.7126184	-2.9565866	-8.688435	120.0	120.0	243999	-1.2278135	1.2517737	0.9886031	-8.825156	1.1903112	0.011140223	829.2232398986816
62	-8.59408	3.3197913	-4.447926	-20.037092	-8.710999	6.510857	-3.1613395	-21.110199	120.0	120.0	247999	-1.2200356	1.2318603	1.3172321	-8.72274	1.1830369	0.011184227	842.925285577774
63	-7.5003138	3.3931596	-4.232701	-24.115042	-5.9165263	1.530274	-3.562988	-8.079078	120.0	120.0	251999	-1.2263551	1.2421302	1.1218038	-8.2056265	1.1895316	0.0101668	856.5147964954376
64	-7.558162	2.2715528	-4.0603423	-12.47085	-6.1975985	1.2956014	-4.4492836	-8.958546	120.0	120.0	255999	-1.2199348	1.2195452	1.4497583	-8.489526	1.183232	0.011464241	870.286524772644
65	-8.309809	5.1169944	-3.873768	-31.07254	-5.6116257	1.5650265	-3.0825436	-8.2132845	120.0	120.0	259999	-1.222622	1.2150074	0.79088414	-8.234164	1.1857913	0.010984047	884.0874574184418
66	-7.7789927	3.5502796	-3.6764998	-24.60136	-6.5208387	2.393939	-2.7611625	-10.44026	120.0	120.0	263999	-1.2190157	1.2144346	1.1984144	-7.8746424	1.1814805	0.010931829	897.6422355175018
67	-7.6668153	2.035188	-3.7774498	-11.952404	-5.0926166	1.9261315	-2.4688888	-8.795678	120.0	120.0	267999	-1.2025831	1.2473049	1.1772051	-8.327669	1.1659262	0.0113780135	911.3477342128754
68	-8.253213	3.5649672	-4.7967467	-25.285555	-5.3133273	1.7654012	-2.4814327	-8.300927	120.0	120.0	271999	-1.1859382	1.2548784	1.1991495	-9.034704	1.1491383	0.0102022	925.1703157424927
69	-8.46396	3.0552645	-3.6866364	-21.458813	-5.1923532	2.1677392	-2.5721536	-9.810242	120.0	120.0	275999	-1.1654938	1.2391603	2.0421438	-8.824988	1.1294807	0.010701014	939.1089429855347
70	-8.105238	2.2853794	-3.2183793	-16.333006	-5.4406567	1.9898713	-2.3102102	-9.330253	120.0	120.0	279999	-1.1675814	1.2318919	1.1768861	-8.373383	1.1322464	0.010360293	953.0108575820923
71	-7.4137244	2.1951208	-3.5699704	-11.684997	-5.4103937	1.4381382	-3.0488396	-7.6072974	120.0	120.0	283999	-1.1650375	1.2365057	1.3946818	-8.786609	1.1293442	0.010472389	966.7239518165588
72	-7.765622	2.3700793	-3.658314	-11.534236	-7.473651	2.472121	-3.4613523	-11.236366	120.0	120.0	287999	-1.1551363	1.2278181	0.83267796	-8.421186	1.1194133	0.009581686	980.5903580188751
73	-6.829557	1.6125709	-3.4190748	-10.949317	-5.279181	1.97142	-2.859555	-9.76814	120.0	120.0	291999	-1.1414108	1.2264191	1.440029	-8.7176695	1.1049407	0.009709154	994.4246163368225
74	-7.509927	1.842176	-3.881015	-10.614727	-5.0156536	2.048194	-1.986365	-8.442789	120.0	120.0	295999	-1.1282048	1.2202991	3.2508419	-8.162503	1.0926636	0.010124106	1007.9264953136444
75	-6.7388186	2.0039272	-3.6372635	-10.887118	-4.738633	1.7365624	-2.0107837	-7.7550187	120.0	120.0	299999	-1.1248487	1.2098874	1.6309576	-8.101853	1.0903116	0.009845941	1021.5315866470337
76	-6.9291334	2.073778	-4.348588	-12.474465	-6.525523	2.879177	-2.4885979	-10.16516	120.0	120.0	303999	-1.1372342	1.2123709	1.7057945	-8.388181	1.1033491	0.009723174	1035.4153866767883
77	-6.974534	2.000391	-4.2379103	-11.4085045	-5.0841417	2.3488677	-2.3602443	-10.51924	120.0	120.0	307999	-1.1398424	1.203322	1.0122001	-7.9884167	1.1044748	0.010342773	1049.2304816246033
78	-7.6769795	2.9997442	-3.371755	-19.620417	-6.14997	1.7840726	-2.8520737	-9.3506565	120.0	120.0	311999	-1.1442258	1.2023851	2.0694933	-9.802246	1.1100469	0.009549961	1062.9107251167297
79	-8.026075	2.6321082	-3.9042377	-15.136305	-5.441813	1.2742399	-3.703774	-7.435951	120.0	120.0	315999	-1.1592265	1.2165232	1.7810214	-10.005281	1.1260513	0.010247944	1076.647335767746
80	-8.154053	2.1794214	-4.1314955	-13.3385935	-6.679209	1.9491279	-3.8961709	-9.486514	120.0	120.0	319999	-1.1611316	1.2176393	4.155165	-8.766443	1.1271931	0.010438609	1090.790369272232
81	-7.564509	2.207305	-4.1415505	-12.520716	-6.50504	1.8391045	-2.2427306	-8.7504635	120.0	120.0	323999	-1.1482787	1.2080342	4.412691	-8.587414	1.1148211	0.010340204	1104.6111228466034
82	-7.5838304	2.7007208	-4.039606	-19.242775	-10.53314	7.0258045	-4.2788205	-22.571684	120.0	120.0	327999	-1.1192718	1.1985987	8.647146	-8.680052	1.0815188	0.0108375875	1118.354731798172
83	-9.522189	5.0500855	-5.009215	-23.320406	-7.554137	3.5014307	-3.980475	-14.301314	120.0	120.0	331999	-0.9019772	1.4594853	11.186026	-9.704927	0.84101653	0.013945953	1131.874891281128
84	-10.080757	4.451655	-4.252482	-22.13036	-10.58835	3.0398371	-5.385907	-16.671293	120.0	120.0	335999	-0.6236526	1.8478409	11.031575	-8.786906	0.56675106	0.020609286	1145.6533844470978
85	-8.8200245	3.6993566	-3.8801925	-17.74624	-6.449238	2.015936	-3.432473	-9.83004	120.0	120.0	339999	-0.44621944	1.974046	9.949151	-8.803959	0.37517872	0.02506024	1159.423201084137
86	-9.994626	3.8782105	-4.683721	-19.070889	-11.543973	4.6925087	-5.788511	-17.20268	120.0	120.0	343999	-0.1366964	2.232056	8.505652	-8.882795	0.076502845	0.03329972	1173.2843890190125
