Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
106	-8.046921	1.8819762	-5.8509994	-13.084935	-6.4435782	1.467732	-4.8230743	-9.940382	240.0	240.0	423999	-1.2203665	1.0791587	0.23610854	-5.888935	1.2019453	0.005820092	1893.5666739940643
107	-8.498314	2.443952	-5.5096216	-13.465487	-8.661679	4.5073795	-4.519342	-18.154673	240.0	240.0	427999	-1.2185557	1.0695393	0.32138085	-6.8457966	1.1998633	0.005470375	1911.2711627483368
108	-9.500176	2.6740146	-5.5736694	-16.193068	-7.563423	4.242456	-4.2084627	-17.929504	240.0	240.0	431999	-1.2104387	1.0545981	0.5913396	-7.283142	1.1916541	0.005350761	1929.6710348129272
109	-8.19551	2.7098703	-5.157222	-13.509263	-7.5476656	1.6377192	-3.9725647	-9.918641	240.0	240.0	435999	-1.211994	1.0532755	0.2785113	-6.274018	1.193418	0.005335375	1947.4993600845337
110	-7.8692555	1.8077241	-5.1730013	-11.4466305	-8.623311	2.3744922	-6.3506217	-14.787144	240.0	240.0	439999	-1.2064451	1.054445	0.6152818	-5.8373547	1.1876235	0.006215958	1965.6376824378967
111	-10.683391	4.7060466	-6.52079	-26.90051	-6.997893	1.9241782	-3.9854162	-10.247475	240.0	240.0	443999	-1.1850232	1.0422385	1.1731853	-5.7982597	1.1653711	0.005533477	1984.0606110095978
112	-8.822622	3.7931638	-5.5607157	-22.054152	-7.0042353	1.8006241	-3.9332275	-9.154651	240.0	240.0	447999	-1.1730554	1.0463545	0.35768747	-5.9109	1.1534175	0.004859238	2001.809113740921
113	-9.8043995	2.4606607	-5.459424	-14.313433	-7.404475	2.6586728	-4.581524	-12.204785	240.0	240.0	451999	-1.1734418	1.0561099	0.32786703	-6.5616884	1.1552215	0.0058167144	2019.5686461925507
114	-10.51046	3.0650032	-6.542288	-19.17523	-6.866328	2.4132304	-4.366882	-12.20517	240.0	240.0	455999	-1.1932786	1.0590714	0.2698722	-6.2709894	1.175427	0.0051382016	2037.8290429115295
115	-8.204241	1.6367863	-5.622273	-10.6256895	-7.696419	2.7529619	-4.0628552	-14.865174	240.0	240.0	459999	-1.2091246	1.0656914	0.73360825	-6.1793585	1.1919323	0.0052707586	2055.4482424259186
116	-8.314995	1.9726896	-5.618355	-12.991775	-7.7735395	1.2739024	-5.2659163	-10.16629	240.0	240.0	463999	-1.2141908	1.090367	1.4206669	-6.146337	1.1965547	0.00586584	2073.3114519119263
117	-7.673539	1.4159218	-5.18148	-10.940701	-7.1534605	1.6773506	-4.407174	-9.965252	240.0	240.0	467999	-1.2149373	1.1016165	1.0849113	-5.977741	1.1974196	0.0056094714	2091.6452617645264
118	-7.3884907	1.5338371	-4.9534764	-10.447649	-8.417635	5.127616	-4.2732725	-23.32411	240.0	240.0	471999	-1.2095526	1.09411	0.3469584	-5.7550974	1.1917895	0.006033744	2109.0874886512756
119	-8.410177	2.1232631	-5.8360662	-14.877084	-6.530094	1.4253707	-3.6848562	-9.129136	240.0	240.0	475999	-1.199564	1.0942558	0.21135283	-5.9365897	1.1817662	0.0054163598	2126.8294866085052
120	-8.916476	2.8817892	-5.640843	-19.146633	-8.459413	3.0963717	-4.1832924	-13.878443	240.0	240.0	479999	-1.1911125	1.0876068	1.2407238	-6.00606	1.172218	0.0065279254	2145.7332730293274
121	-9.399029	2.7959774	-5.0891743	-14.531616	-7.8907547	2.097529	-5.074134	-11.079664	240.0	240.0	483999	-1.1540183	1.0533866	2.848643	-7.6775923	1.1332705	0.005913135	2163.5131158828735
122	-9.127397	1.5804116	-6.196769	-13.12107	-8.489477	2.0852458	-5.3338594	-12.139196	240.0	240.0	487999	-1.1280118	1.033348	2.6220725	-7.276346	1.1074971	0.0052616233	2181.534944295883
123	-11.444264	4.433019	-6.61339	-21.767506	-12.102158	4.8880525	-4.9665623	-19.740408	240.0	240.0	491999	-1.1292405	1.031118	2.3516448	-6.169771	1.1104547	0.00528794	2200.022085905075
