Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
31	-56.92342	53.233555	23.20058	-170.6682	122.815956	36.32433	166.62311	58.456734	168.33333	200.0	123999	6.335095	7.160443	41.485325	-30.647335	6.3358507	7.1591716	39.095085	-29.499897	-5.7514925	1.8554122	9.884808	-17.477259	-7.145191	2.0343618	2.0319273	837.1807327270508
32	-57.109802	39.69561	-3.5325158	-126.30016	148.61446	15.170784	177.8045	127.92006	165.54167	200.0	127999	6.8130856	7.3502035	38.263844	-28.161894	6.8129945	7.350325	38.23228	-28.963293	-5.7424674	1.865095	15.868654	-18.42871	-7.621175	2.078748	2.0864305	864.551784992218
33	-55.030247	39.929993	0.34797055	-160.6244	121.872574	32.748146	172.5954	73.698074	174.26086	200.0	131999	7.309044	7.5231686	42.338615	-27.103895	7.3078675	7.524778	41.673252	-28.695992	-5.7202644	1.8640668	13.075407	-17.125565	-8.11048	2.131042	2.1289659	891.9653329849243
34	-59.03697	40.35084	-0.32983345	-143.89886	137.90665	22.84077	173.12367	101.91155	165.08333	200.0	135999	7.657235	7.6018553	40.50633	-29.063137	7.657089	7.601009	41.25108	-28.706215	-5.6969843	1.8663778	10.690527	-19.077745	-8.45768	2.1675642	2.1770422	919.5267376899719
35	-61.64006	56.889214	12.394544	-222.952	128.35617	23.241747	165.5203	91.99946	184.45454	200.0	139999	8.166979	7.6976595	41.873615	-28.058424	8.165324	7.698611	40.416676	-28.632687	-5.6779175	1.8747206	11.469279	-18.420933	-8.970166	2.1732836	2.1896503	947.0645515918732
36	-59.132156	48.842648	-2.7755585	-176.49687	145.28683	22.638182	187.8953	110.04018	161.4	200.0	143999	8.57854	7.769311	40.434364	-26.704155	8.578094	7.7683716	42.053833	-27.65299	-5.6552095	1.8701453	16.655197	-18.103987	-9.37341	2.1865988	2.1959875	974.7238528728485
37	-46.31563	42.29235	50.042603	-132.91574	117.56614	19.794273	154.0244	95.85936	168.0	200.0	147999	8.965763	7.7640586	41.55626	-26.52507	8.964029	7.7637243	40.492474	-27.693153	-5.6662283	1.8660148	12.349757	-18.64487	-9.760364	2.1840737	2.1966763	1002.4071571826935
38	-37.974556	42.476368	45.258633	-119.45144	125.115456	33.28328	164.89009	59.691994	186.57143	200.0	151999	9.333813	7.8743463	42.20075	-29.240341	9.333142	7.8741097	41.987175	-29.815577	-5.636633	1.8742605	9.801693	-18.011017	-10.134428	2.2175045	2.232791	1030.0284008979797
39	-50.931797	40.07887	6.9889007	-145.68816	128.88968	19.13806	170.3957	102.40179	187.95238	200.0	155999	9.8123865	8.052348	41.08215	-27.914402	9.810745	8.052354	40.085945	-28.904812	-5.5859127	1.8905793	9.235937	-20.89894	-10.612002	2.2560956	2.2691464	1057.6637179851532
40	-36.325832	32.704098	32.4494	-116.87457	116.61066	28.311153	151.28189	48.967293	154.73077	200.0	159999	10.284575	8.27032	41.480793	-27.12039	10.283474	8.272155	43.347725	-27.697252	-5.5562925	1.8922393	11.951727	-17.698843	-11.078787	2.308039	2.302841	1085.8442494869232
41	-27.786112	46.262806	30.953426	-140.7865	142.60994	22.37506	169.00615	101.63588	166.95833	200.0	163999	10.691854	8.3150625	42.269222	-28.199793	10.6910715	8.314639	44.407417	-29.047976	-5.555269	1.8821994	11.5405855	-18.427078	-11.485857	2.3197184	2.3313434	1113.2261571884155
42	-40.502804	41.0287	18.700253	-126.47221	134.75813	25.666075	185.41235	95.33326	165.45833	200.0	167999	11.1938	8.417739	43.817657	-27.532906	11.193035	8.417455	43.419014	-28.353148	-5.5332165	1.8761338	13.808302	-18.028482	-11.990561	2.3076048	2.3241634	1139.8911616802216
