Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
37	74.01611	40.71533	137.66454	22.96246	632.24084	286.83127	939.98444	16.500385	558.625	902.4	147999	29.415548	14.573306	63.724464	-37.58661	29.41494	14.573472	64.69585	-41.387867	-2.5212998	2.0125322	16.218555	-15.672138	-29.754648	1.8068317	1.8136696	1253.956859588623
38	142.98558	34.21948	183.30557	80.55441	756.55585	260.78445	894.10034	-0.9156961	646.1667	901.6	151999	29.985094	14.556056	64.22203	-44.663345	29.984495	14.557054	63.814274	-43.743553	-2.4935715	2.0201201	14.875638	-14.375181	-30.32597	1.8222802	1.8163753	1287.6162145137787
39	126.33773	58.464832	177.93289	37.975353	621.7992	122.6574	856.75336	483.42667	576.1667	1000.0	155999	30.45134	14.511693	67.38912	-36.469265	30.450783	14.511675	63.635296	-36.568203	-2.509092	2.0205512	16.23165	-15.173802	-30.79136	1.8161917	1.8317444	1322.9708981513977
40	172.17987	43.287357	242.52228	129.22758	839.54675	75.694496	902.4306	690.5949	868.0	1000.0	159999	31.034878	14.410031	65.77939	-34.66285	31.03424	14.410767	65.13111	-34.681637	-2.5445147	2.0159476	19.427505	-15.492879	-31.37286	1.8050598	1.8107468	1358.923274755478
41	124.91614	84.02361	316.4444	7.1607165	747.4636	256.96454	912.4344	5.95438	506.375	901.6	163999	31.80629	14.306062	66.84072	-35.98529	31.80566	14.306659	68.60872	-35.019836	-2.5476742	2.0189333	15.972705	-14.484255	-32.156235	1.8292735	1.8424494	1393.095472574234
42	127.87403	36.20546	176.51321	78.95147	699.9804	255.77106	915.16974	31.648642	833.0	904.9	167999	32.478817	14.018929	67.44625	-36.57275	32.47812	14.0196705	67.806404	-37.23012	-2.5625405	2.0342543	12.882166	-13.712635	-32.817978	1.8221879	1.8244375	1427.082678079605
43	154.49646	21.503523	173.38023	119.68422	842.5768	100.2887	946.85834	625.49194	1000.0	1000.0	171999	33.12666	13.717415	68.62314	-35.207253	33.126144	13.718443	69.65033	-41.151176	-2.5817027	2.0338762	22.360056	-14.860089	-33.4759	1.8119187	1.8211533	1462.6600930690765
44	181.53848	89.8144	299.26407	10.583249	751.63293	122.21637	871.5731	533.4042	521.8889	1000.0	175999	33.813606	13.603598	70.75249	-34.54818	33.81289	13.604756	68.44077	-31.46971	-2.5825644	2.033953	16.384945	-16.944653	-34.16686	1.8334006	1.8396047	1498.1505498886108
45	158.87247	36.510815	227.73427	118.97037	859.3463	105.67529	946.74	576.07196	831.2	1000.0	179999	34.518063	13.597173	71.91186	-33.682938	34.517307	13.597522	71.92386	-31.390987	-2.5860996	2.0352917	18.76799	-14.63529	-34.859634	1.8598651	1.8757646	1533.521414756775
46	197.84525	30.422913	226.36336	148.6449	836.43164	80.14246	937.3957	643.6752	828.5	1000.0	183999	35.126026	13.436147	74.298	-30.138378	35.12536	13.438631	80.40741	-30.05592	-2.5891132	2.0526092	18.441216	-14.495533	-35.48308	1.8916087	1.8924596	1569.0937514305115
47	184.23499	75.40601	324.01028	109.57078	748.1749	261.10992	912.32806	-5.364247	590.25	900.8	187999	35.71821	13.268744	74.44779	-31.258308	35.717587	13.269697	71.47625	-29.93144	-2.6131735	2.0543306	19.69778	-14.822231	-36.06933	1.8759626	1.8806974	1602.9388165473938
48	207.57516	86.11179	352.51184	132.22581	890.3739	89.94428	969.38727	653.6441	924.0	1000.0	191999	36.213783	13.199142	72.638725	-32.03509	36.213528	13.19803	72.1497	-28.40099	-2.5865703	2.0688093	17.484411	-14.968783	-36.564705	1.8832738	1.8997253	1637.9648554325104
49	159.84537	103.74274	364.15857	40.683044	822.10315	204.50223	964.42334	252.6512	594.0	923.6	195999	36.96703	12.986204	76.28595	-27.325949	36.96722	12.985636	75.15525	-27.731127	-2.6135626	2.0727975	18.896957	-18.347155	-37.315243	1.925353	1.9214634	1672.0914113521576
50	213.42107	48.079464	270.05215	139.1794	819.37286	113.372505	930.53125	527.80884	963.25	1000.0	199999	37.39623	13.055369	76.10146	-28.849026	37.395634	13.056888	75.02324	-28.59375	-2.6003947	2.0818903	20.106354	-15.437223	-37.752983	1.9439068	1.94927	1707.8633966445923
51	210.40254	111.36906	346.9914	96.18218	806.1209	95.57989	978.68524	638.6362	1000.0	1000.0	203999	38.04165	13.038188	77.62273	-28.453465	38.041237	13.039009	77.49663	-31.32438	-2.592045	2.1036148	18.136143	-15.458194	-38.404015	1.9568069	1.9615679	1743.089859008789
