Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
88	-9.453768	2.3224146	-4.9233375	-17.221304	-6.210364	2.0860085	-1.8085471	-9.821591	15.0	15.0	351999	-1.9164895	1.7685561	4.7476783	-13.726309	1.6418159	0.0803372	525.5795021057129
89	-10.210954	3.1822484	-4.5985785	-26.597305	-6.911645	2.6597066	-3.435995	-13.796415	15.0	15.0	355999	-1.8461103	1.7833468	11.206697	-13.809162	1.4987581	0.09346083	531.7139172554016
90	-10.81579	3.38868	-4.2775097	-19.86816	-7.3712296	2.8420749	-3.610307	-13.695335	15.0	15.0	359999	-0.9964607	2.6997614	13.540445	-14.251133	0.5094587	0.3141487	537.9411811828613
91	-10.384727	2.746433	-4.8644757	-17.567833	-5.254933	2.192845	-1.9517943	-9.430711	15.0	15.0	363999	-1.4190739	2.2602398	8.815041	-13.239278	1.1346167	0.2025106	544.3892962932587
92	-9.470231	2.372469	-4.150773	-16.019638	-5.234029	2.3306005	-2.111316	-10.978333	15.0	15.0	367999	-2.0035868	1.7918282	1.4871764	-13.948753	1.7399513	0.10373682	550.8541147708893
93	-9.3737335	2.491668	-3.332157	-15.453602	-4.570464	2.1036248	-1.9188807	-7.949893	15.0	15.0	371999	-2.0199318	1.7901429	1.4226822	-14.063265	1.7524964	0.097065814	557.1138472557068
94	-9.539628	2.3641422	-4.623558	-14.207814	-5.204713	2.0590358	-1.5325503	-8.040485	15.0	15.0	375999	-1.9920516	1.7879025	2.333324	-13.575005	1.7237936	0.09260961	563.4158923625946
95	-9.425209	2.2856102	-4.0803814	-17.08929	-6.198313	2.3328316	-2.205549	-8.826373	15.0	15.0	379999	-1.9941336	1.7764595	6.1053815	-13.5457535	1.7291377	0.09181901	569.6266524791718
96	-9.35099	2.4579525	-4.12738	-15.770157	-5.9833994	2.6598377	-1.9604851	-10.7846155	15.0	15.0	383999	-1.9847853	1.7796915	2.2939897	-13.492625	1.7184021	0.08810133	575.746652841568
97	-9.27264	2.5713413	-4.5920544	-19.458008	-7.121096	1.6168026	-4.586243	-10.04134	15.0	15.0	387999	-1.9673566	1.7675706	5.027535	-13.87412	1.700759	0.09533888	581.9221518039703
98	-9.33703	2.398999	-4.1252513	-15.141021	-6.700872	1.5640229	-4.526128	-9.205202	15.0	15.0	391999	-1.9531603	1.7762877	1.6772836	-13.5152445	1.6862761	0.08719125	588.1336886882782
99	-9.341641	2.378676	-4.5901146	-15.871768	-6.9159493	2.4586406	-4.051543	-10.83857	15.0	15.0	395999	-1.9713387	1.7670418	1.8940516	-13.538186	1.7052469	0.08669093	594.182669878006
100	-9.460645	2.252893	-4.7050395	-14.130245	-5.5806713	2.0821357	-2.3847036	-9.262781	15.0	15.0	399999	-1.9534489	1.7680522	1.5255524	-13.559315	1.6854844	0.08500021	600.5589122772217
101	-9.216842	2.5058792	-3.9003685	-18.614183	-5.242688	1.5569171	-2.592	-8.242601	15.0	15.0	403999	-1.9582617	1.7716345	1.3658148	-13.84001	1.6900774	0.08632869	606.8121583461761
102	-9.456905	2.5087638	-4.4564734	-16.66982	-5.506197	2.0016248	-2.4986348	-9.692126	15.0	15.0	407999	-1.9626389	1.7599609	1.1007807	-13.56731	1.7002028	0.0850327	613.0989108085632
103	-9.323405	2.4969318	-4.25028	-19.17368	-5.7894926	2.5128376	-2.045624	-9.283492	15.0	15.0	411999	-1.9914382	1.7579728	1.3809974	-13.295648	1.7319309	0.090399705	619.2933175563812
104	-9.373044	2.229235	-3.9065607	-16.485703	-6.0900626	2.3776054	-2.677125	-10.00652	15.0	15.0	415999	-2.0054734	1.7746092	2.2793944	-14.094076	1.7440696	0.09154938	625.5014054775238
105	-9.1886425	2.3433046	-4.314347	-17.140099	-6.809722	2.2636304	-3.1716132	-9.487777	15.0	15.0	419999	-1.975004	1.7577282	3.470891	-13.719682	1.7125362	0.08625099	631.6163547039032
106	-9.289729	2.5376809	-3.560801	-15.619922	-5.953248	2.1591399	-2.787386	-9.195188	15.0	15.0	423999	-1.9492258	1.7546142	1.1872097	-13.497241	1.6859524	0.083943166	637.7934145927429
107	-9.313564	2.3562057	-4.012765	-15.395431	-5.621433	1.8666302	-2.758199	-9.076112	15.0	15.0	427999	-1.9567865	1.7571583	4.152465	-13.846102	1.6944766	0.08583233	643.9891271591187
108	-9.263864	2.4053311	-4.2590313	-18.658552	-6.188979	1.3014216	-3.9030833	-8.506218	15.0	15.0	431999	-1.9583356	1.7582834	3.2192338	-14.246216	1.6949457	0.08554022	650.2281713485718
109	-9.337259	2.347626	-4.2781534	-17.168049	-5.7169585	1.5164304	-3.1610034	-8.085372	15.0	15.0	435999	-1.9660126	1.7520111	2.5881357	-13.57282	1.7055454	0.08333664	656.4210679531097
110	-9.543263	2.5090911	-3.8300376	-21.31843	-6.0138216	2.0925999	-3.4820263	-9.59532	15.0	15.0	439999	-1.9552354	1.7513043	1.4329779	-13.766259	1.6933013	0.08341516	662.6077597141266
111	-9.060081	2.344365	-3.994827	-15.158137	-5.6078887	2.097792	-2.7465787	-8.779662	15.0	15.0	443999	-1.959357	1.7537551	2.4625897	-13.770578	1.6989726	0.084595785	668.7104201316833
112	-9.303695	2.2837155	-4.2272277	-14.223522	-5.5095825	1.7943279	-2.8294806	-9.068897	15.0	15.0	447999	-1.9712692	1.7562302	1.5002657	-13.36445	1.7116951	0.08451277	674.9069168567657
113	-9.312467	2.3503857	-4.522495	-16.303656	-5.3504624	1.8344393	-3.3711314	-10.050297	15.0	15.0	451999	-1.955916	1.7493435	2.7765398	-13.765788	1.6960099	0.08397834	681.3319704532623
114	-9.37455	2.4021163	-3.4631286	-19.10857	-4.979783	2.2497861	-2.0285697	-8.378396	15.0	15.0	455999	-1.9506544	1.7604169	0.6448449	-13.542235	1.6897244	0.082904816	687.4168598651886
115	-9.055033	2.43223	-3.9615839	-15.511287	-5.809418	1.460768	-3.8236296	-8.094404	15.0	15.0	459999	-1.9491477	1.7565131	3.4025223	-13.718818	1.6906297	0.08127163	693.6788985729218
116	-9.48353	2.374482	-3.8686056	-16.372978	-4.760057	2.576017	-1.8496432	-9.771177	15.0	15.0	463999	-1.9441756	1.7482101	4.2549067	-14.124287	1.6855145	0.08314966	699.8138887882233
117	-9.359674	2.3216212	-4.9845734	-15.025181	-5.1828136	1.3649696	-2.6420457	-7.5355554	15.0	15.0	467999	-1.969617	1.7474024	1.318156	-13.860613	1.7129956	0.08699966	705.9426774978638
118	-9.482148	2.3792672	-4.994172	-21.530329	-5.8810587	1.9365282	-3.0077002	-9.633307	15.0	15.0	471999	-1.9545007	1.7485434	2.850142	-14.128284	1.6951127	0.08112081	712.0538711547852
119	-9.527559	2.2860346	-4.818366	-16.367186	-5.5111876	1.5046451	-2.8422408	-8.215202	15.0	15.0	475999	-1.9634851	1.7409528	1.6109648	-14.420253	1.7082661	0.086010166	718.1427011489868
120	-9.2881775	2.415495	-4.134057	-15.902312	-5.722467	2.4079912	-2.6066923	-9.000558	15.0	15.0	479999	-1.9838694	1.7474799	1.5736152	-15.010689	1.7309153	0.08562321	724.346629858017
121	-9.154603	2.27602	-3.8281682	-14.172609	-7.909715	1.6067675	-3.8390858	-9.841615	15.0	15.0	483999	-1.9724234	1.7493447	0.78927207	-13.473459	1.716393	0.0854173	730.3829262256622
