Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
58	-7.277168	2.2029157	-3.851744	-12.217203	-7.3443117	2.6233587	-3.8015838	-13.502115	120.0	120.0	231999	-1.3253305	1.2901864	0.82987154	-8.891665	1.2838534	0.013310573	793.4190964698792
59	-7.0620446	1.9564595	-4.3665943	-11.897351	-7.832437	2.381584	-3.8352475	-10.229881	120.0	120.0	235999	-1.3086522	1.2921017	1.1079156	-8.619291	1.2685448	0.013223723	807.2378890514374
60	-8.105479	2.1300516	-4.0457954	-11.728661	-8.301131	4.79518	-3.6115048	-21.424757	120.0	120.0	239999	-1.3039931	1.2871906	1.2125398	-8.06291	1.2641909	0.013125563	821.0258033275604
61	-8.236358	2.4800289	-3.7597892	-14.715985	-6.574463	2.4654872	-3.4632196	-12.023253	120.0	120.0	243999	-1.2986261	1.2821342	1.0812218	-8.673286	1.2582449	0.014384453	834.6629614830017
62	-7.9124637	2.1529737	-4.304696	-11.701219	-6.8136163	2.3164868	-3.0261905	-9.94426	120.0	120.0	247999	-1.2962695	1.2715502	0.43988335	-9.2654085	1.2564379	0.013336935	848.4579145908356
63	-7.734847	1.8619214	-4.425587	-11.29657	-6.5943575	2.4981267	-3.6357534	-10.768879	120.0	120.0	251999	-1.3006306	1.2741975	0.93303967	-9.258118	1.2616307	0.013571838	862.220251083374
64	-7.6618743	2.0807002	-3.980225	-11.728196	-6.517932	1.2233169	-4.2931256	-7.838845	120.0	120.0	255999	-1.297382	1.274536	1.2804254	-10.014734	1.2590202	0.013392153	875.7091181278229
65	-8.209905	2.284454	-3.5326564	-13.883792	-7.0848794	2.138897	-3.452257	-10.3311	120.0	120.0	259999	-1.2912785	1.280221	0.83126163	-8.135524	1.2532051	0.013654259	889.4146523475647
66	-7.4683175	1.8518219	-4.6334662	-12.455615	-6.917086	1.7062868	-3.8196528	-9.966289	120.0	120.0	263999	-1.2774491	1.2682025	0.3649124	-8.221852	1.2390953	0.011578543	903.1493806838989
67	-7.1413527	2.157182	-3.7015095	-12.049161	-6.38902	1.3265443	-4.284378	-8.960649	120.0	120.0	267999	-1.271682	1.2567136	1.1084849	-8.818015	1.2341805	0.011696605	917.0263395309448
68	-7.3918905	1.9049747	-4.0808916	-11.62486	-6.4600663	2.327288	-3.6578887	-10.298055	120.0	120.0	271999	-1.2782418	1.2592573	0.6533258	-8.701883	1.2410675	0.012039499	930.6240227222443
69	-7.9465637	1.9112471	-4.158512	-11.29918	-5.8044395	1.8877306	-3.2954125	-9.219044	120.0	120.0	275999	-1.2616919	1.2645882	0.42327583	-9.367778	1.2242546	0.012295351	944.2706906795502
70	-7.6884212	2.2053487	-4.3882127	-11.988535	-5.755182	2.020881	-2.3702295	-9.2212715	120.0	120.0	279999	-1.252332	1.2591908	0.33985937	-8.23561	1.215355	0.012023189	958.2977004051208
71	-7.7180576	3.27093	-3.6941166	-20.790562	-6.7482224	1.7224042	-3.828525	-9.138687	120.0	120.0	283999	-1.2409651	1.2417679	0.37839603	-8.307005	1.203756	0.011779283	972.0931732654572
72	-7.0822883	2.0358107	-4.203478	-12.256327	-6.4547563	1.6065996	-4.2031784	-8.885093	120.0	120.0	287999	-1.2307862	1.2595243	0.460104	-8.627501	1.1938549	0.011628538	985.5208349227905
73	-7.4360957	2.196809	-3.736131	-11.896282	-5.5390515	1.6787812	-3.291534	-8.091247	120.0	120.0	291999	-1.2256707	1.2585757	0.23182952	-8.305116	1.1891471	0.010834484	999.1339724063873
74	-7.9027543	2.3775191	-3.5127673	-13.43421	-5.8906765	2.3945682	-2.1304395	-9.494714	120.0	120.0	295999	-1.2223362	1.2609044	0.1186744	-8.692488	1.1862334	0.011356814	1013.009640455246
75	-6.8245125	1.957317	-4.1623926	-10.974219	-6.390082	1.5250216	-3.9620247	-9.144954	120.0	120.0	299999	-1.2123566	1.2732598	0.18084002	-8.914653	1.1763334	0.011262708	1026.755384683609
76	-7.038852	1.9460785	-3.958049	-11.736584	-5.670189	2.1044192	-2.5341024	-9.383597	120.0	120.0	303999	-1.1953404	1.2569984	0.29965603	-8.983843	1.1597432	0.011009361	1040.325207233429
77	-7.2846584	2.2315123	-4.4308248	-11.484938	-5.402584	2.5306168	-2.2819595	-9.188208	120.0	120.0	307999	-1.1951877	1.2566917	0.2771654	-8.527994	1.1598301	0.010697056	1053.9603300094604
78	-7.487526	2.4122617	-3.9979231	-12.329928	-5.1969376	1.570035	-2.561722	-8.240019	120.0	120.0	311999	-1.1910129	1.2380825	0.27202523	-9.737074	1.1559951	0.01032613	1067.7701427936554
79	-7.755162	2.133854	-3.9500751	-11.816656	-6.5391245	2.172573	-4.096217	-9.7974	120.0	120.0	315999	-1.1905375	1.2355067	0.8839917	-8.7396755	1.1560497	0.011038879	1081.5292892456055
80	-7.699058	1.6939764	-4.413068	-10.749239	-5.9080677	1.6534153	-3.2409194	-8.369712	120.0	120.0	319999	-1.178094	1.2346534	1.505226	-9.292606	1.1430815	0.010885584	1095.4216814041138
81	-7.269146	2.2128792	-3.1891966	-11.386262	-7.2031355	2.2936018	-3.712183	-11.019903	120.0	120.0	323999	-1.1617352	1.2306123	1.464215	-8.437385	1.1268817	0.011421097	1108.984516620636
