Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
939	-8.364057	3.5993607	-3.8421109	-15.494618	60.0	-2.3760893	2.2217603	0.0712024	-12.907538	3760000	-4.005432e-08	0.043992978	-0.0029422545	-0.016065696	-6.277159	0.008727103	0.14125	1.0	1083.416904449463
940	-9.576758	4.1901526	-3.560105	-15.756456	60.0	-2.6944776	2.5497553	0.21849906	-13.086719	3764000	-1.1920929e-08	0.044643063	-0.00427405	-0.019108072	-6.2796974	0.014761091	0.17175	1.0	1085.375289440155
941	-10.106481	3.994707	-3.7650008	-15.802651	60.0	-2.7175632	2.6800916	0.39550942	-13.188484	3768000	-9.10759e-08	0.02657093	0.001194693	-0.011730104	-6.268261	0.013116745	0.1705	1.0	1086.3906664848328
942	-9.477026	4.003988	-3.5972228	-15.926007	60.0	-2.7025504	2.4950662	0.120165914	-12.851958	3772000	4.7683715e-09	0.04857698	-0.0027864093	-0.02331986	-6.259051	0.015720494	0.158	1.0	1087.4385216236115
943	-9.621756	4.1948175	-3.630999	-15.568527	60.0	-2.7702105	2.6066175	0.23354971	-13.010025	3776000	-1.2779236e-07	0.038944606	-0.002133379	-0.016271297	-6.256965	0.012166965	0.16325	1.0	1088.4984676837921
944	-9.408118	3.9546654	-3.549837	-15.608146	60.0	-2.5373774	2.4967465	0.24337107	-13.005246	3780000	1.2826919e-07	0.046265304	-0.0056724073	-0.022612965	-6.252374	0.008370087	0.174	1.0	1089.5663714408875
945	-8.840324	4.3310747	-3.6558917	-15.24832	60.0	-2.4425309	2.4458098	1.0629781	-13.16493	3784000	1.4019012e-07	0.047590323	-0.0005002069	-0.024506465	-6.232692	0.006738905	0.114	1.0	1090.6368598937988
946	-9.927791	4.1481886	-3.679406	-15.72559	60.0	-2.8287249	2.587644	0.5329176	-13.126962	3788000	-4.720688e-08	0.034771226	-0.00013884783	-0.014760664	-6.263574	0.014540814	0.205	1.0	1091.8002145290375
947	-8.703133	3.7396612	-3.615658	-15.639788	60.0	-2.456617	2.365938	0.36281607	-12.730738	3792000	-3.7670137e-08	0.0465571	-0.0035107373	-0.024705298	-6.244912	0.0023793008	0.06075	1.0	1092.9118447303772
948	-9.3625145	4.0879054	-3.5255306	-15.604918	60.0	-2.6699507	2.4942589	0.06191182	-12.8956585	3796000	-1.3160705e-07	0.031511102	0.0005253773	-0.012502437	-6.2802777	0.01530553	0.21975	1.0	1093.9809420108795
949	-9.91889	4.0549846	-3.7269683	-15.583258	60.0	-2.8142686	2.5857818	0.11510581	-13.044454	3800000	-8.8214875e-08	0.080967136	0.0021746682	-0.041560054	-6.302305	0.049162515	0.3915	1.0	1095.026950597763
950	-8.556335	3.9968712	-3.794447	-15.88868	60.0	-2.381697	2.329918	0.8233317	-12.858362	3804000	-2.2411346e-08	0.06503868	-0.004524631	-0.040988438	-6.237153	0.01738749	0.20075	8.0	1096.921112537384
951	-9.753352	4.0185385	-3.707834	-16.08317	60.0	-2.687316	2.5329	0.15203676	-13.085632	3808000	7.43866e-08	0.046596855	-0.0039939657	-0.019897105	-6.257513	0.013518834	0.20975	1.0	1098.0689945220947
952	-9.510472	4.03593	-3.6825209	-15.740056	60.0	-2.5916114	2.516222	0.3005776	-13.194769	3812000	-4.4345857e-08	0.04090365	0.010380334	-0.01616789	-6.271934	0.07680156	0.4	1.0	1099.1213657855988
953	-9.293465	4.5739064	-3.6499949	-15.930358	60.0	-2.6815941	2.6332502	0.16732523	-12.976089	3816000	4.9591065e-08	0.06169164	-0.00097365904	-0.03310584	-6.274285	0.018193712	0.241	3.0	1100.1848492622375
954	-9.091447	4.17043	-3.7083488	-15.760691	60.0	-2.5118027	2.4918957	0.103147775	-13.111266	3820000	8.440018e-08	0.05191635	0.003316033	-0.024326297	-6.2528286	0.020656979	0.33725	1.0	1101.2467534542084
955	-9.276516	4.471816	-3.5591207	-15.792845	60.0	-2.5987625	2.6025743	0.48803923	-13.034447	3824000	5.1021576e-08	0.046211105	-0.0025767055	-0.026774138	-6.302327	0.011610256	0.21525	1.0	1102.363124370575
956	-9.173626	4.2108765	-3.695877	-15.645553	60.0	-2.6562247	2.5621097	0.09338927	-12.702773	3828000	1.9073486e-08	0.03081773	0.001496005	-0.012981666	-6.2570553	0.009608185	0.20575	1.0	1103.4613342285156
957	-9.423506	3.96824	-3.733639	-15.705974	60.0	-2.5521095	2.5221393	0.08585566	-12.954095	3832000	-4.4345857e-08	0.024523899	-0.00042496348	-0.010540603	-6.244297	0.013118624	0.20625	1.0	1104.599398612976
958	-8.736879	4.2090344	-3.6194236	-15.549415	60.0	-2.4438827	2.4232233	3.554208	-12.923324	3836000	9.012222e-08	0.19724625	0.0044020778	-0.11673507	-6.28751	0.052695304	0.4885	1.0	1105.6976897716522
959	-9.660829	4.075731	-3.8897521	-15.401232	60.0	-2.707692	2.6558385	0.6573508	-12.923098	3840000	-1.45435335e-08	0.066266	-0.0027265877	-0.046163514	-6.2879777	0.01325349	0.1545	1.0	1106.7523112297058
960	-9.364549	4.470942	-3.692831	-15.510869	60.0	-2.5021806	2.6187272	0.24194545	-13.104574	3844000	4.9829485e-08	0.02869469	-0.0036918442	-0.013505535	-6.300841	0.009002977	0.14175	1.0	1108.7264430522919
961	-9.120887	4.0188174	-4.030079	-15.715064	60.0	-2.6884165	2.4879062	0.05407858	-13.019505	3848000	-1.7786026e-07	0.04011557	-0.0013337263	-0.016684188	-6.2892733	0.016920391	0.1975	2.0	1109.8261868953705
962	-9.563717	4.096538	-3.7723074	-15.6290455	60.0	-2.7038674	2.5585282	0.14780304	-13.094119	3852000	-1.16825106e-07	0.030401962	-0.0042859497	-0.013851864	-6.2569814	0.012241876	0.1715	1.0	1110.8825631141663
963	-9.199485	4.1001077	-3.8446383	-15.376668	60.0	-2.6221156	2.5131378	0.806703	-13.155473	3856000	-3.8146972e-08	0.06306489	-0.0031544627	-0.039561916	-6.2674336	0.013550424	0.1545	2.0	1111.9348664283752
964	-9.054194	4.2350845	-3.941746	-15.326352	60.0	-2.628999	2.4882596	0.075719595	-13.242992	3860000	9.918213e-08	0.039251305	-0.0009336672	-0.014937047	-6.278653	0.023608819	0.23575	1.0	1113.0302283763885
965	-8.885072	4.147686	-3.694475	-15.243124	60.0	-2.516986	2.4528623	0.08860162	-12.9135475	3864000	1.1634827e-07	0.03780707	-0.00015833664	-0.010862142	-6.2826185	0.02697584	0.29525	5.0	1114.0799145698547
966	-9.39697	4.047219	-3.940341	-15.552759	60.0	-2.713992	2.5160134	0.17745891	-13.120444	3868000	1.912117e-07	0.03161961	0.02327423	-0.013908155	-6.2571454	0.042947624	0.405	1.0	1115.197039604187
967	-9.191159	3.7875779	-3.783391	-15.355567	60.0	-2.683297	2.409945	0.02946043	-12.837926	3872000	-1.08242034e-07	0.043918893	0.008762999	-0.01676993	-6.3102536	0.05348721	0.31625	1.0	1116.3467388153076
968	-9.84644	4.2614603	-3.7428775	-16.134592	60.0	-2.7079375	2.6028469	0.37575296	-12.9318285	3876000	1.525879e-08	0.054137584	0.0040941513	-0.030172488	-6.288344	0.021208718	0.25925	1.0	1117.4293439388275
969	-9.803106	4.0392027	-3.8981283	-16.031906	60.0	-2.7610188	2.5991373	0.17344409	-13.093401	3880000	-5.2452087e-09	0.036727212	-0.0005119057	-0.016506046	-6.326127	0.019434206	0.22325	1.0	1118.5013699531555
970	-9.632317	3.991593	-3.9008522	-16.02908	60.0	-2.6756709	2.586407	0.1285412	-13.199224	3884000	2.336502e-08	0.03956619	0.0038383794	-0.020820292	-6.3010907	0.040922463	0.355	1.0	1120.5796251296997
971	-10.028182	4.141436	-4.0011563	-15.691503	60.0	-2.670755	2.6899672	2.141498	-13.112261	3888000	-1.3935566e-07	0.19395205	0.0013052226	-0.14701217	-6.2769012	0.04106958	0.3685	1.0	1121.6305837631226
972	-10.281167	4.098917	-3.9559379	-16.092392	60.0	-2.9245112	2.6966538	0.030061305	-13.19706	3892000	1.3494491e-07	0.09834688	-0.0013244539	-0.06000943	-6.297885	0.019981537	0.26775	1.0	1122.658905506134
973	-9.338133	4.2324185	-3.8211613	-15.890908	60.0	-2.6455693	2.6462543	0.67417246	-13.129064	3896000	-9.965897e-08	0.12250539	-0.007840466	-0.058685325	-6.295661	0.0147753125	0.15575	2.0	1123.722307920456
974	-9.283656	3.95645	-3.9272194	-15.49655	60.0	-2.7465847	2.5014882	0.24581349	-12.992376	3900000	7.009506e-08	0.09840257	-0.0031444402	-0.06395924	-6.3350654	0.011082357	0.158	1.0	1124.742482662201
975	-9.871062	4.1779804	-3.7407112	-15.909855	60.0	-2.8171036	2.640777	0.16051465	-13.143524	3904000	1.3446808e-07	0.040202737	-0.0025562851	-0.019646673	-6.3227158	0.011787185	0.132	1.0	1125.8095834255219
976	-9.467049	4.197038	-3.986647	-15.644982	60.0	-2.7172632	2.6113877	0.21816501	-13.205377	3908000	1.2922287e-07	0.037192043	-0.0018747034	-0.013418341	-6.2799115	0.0067804893	0.06875	1.0	1126.8685643672943
977	-9.394736	4.0185747	-3.8952851	-15.581516	60.0	-2.6839352	2.4946828	0.39278647	-13.066137	3912000	1.6260147e-07	0.06680913	0.00086311606	-0.023879625	-6.3026953	0.03147256	0.346	1.0	1127.9353995323181
978	-9.798739	4.0605316	-3.8294272	-15.594308	60.0	-2.7932177	2.593688	0.08880013	-13.108624	3916000	1.5544892e-07	0.04027213	-0.0072754542	-0.018618096	-6.272799	0.016035747	0.1805	4.0	1128.980209350586
979	-10.050064	3.8939066	-3.8865354	-15.281617	60.0	-2.7952917	2.5989945	0.04920748	-13.023435	3920000	-7.009506e-08	0.034007486	-0.0044044564	-0.015126996	-6.315426	0.012264463	0.1325	2.0	1130.0400063991547
980	-9.475152	3.9527864	-3.9156616	-16.121437	60.0	-2.6367314	2.4922884	0.070040315	-12.976121	3924000	-8.869171e-08	0.047915928	-0.002069193	-0.016957235	-6.2969184	0.014585881	0.1625	2.0	1132.0600247383118
981	-8.97104	4.108878	-3.8535285	-15.606779	60.0	-2.6380386	2.472872	0.8958953	-13.157044	3928000	1.2397766e-08	0.054260038	-0.00097512436	-0.02170879	-6.281206	0.011156894	0.16825	1.0	1133.1259968280792
982	-8.678891	4.105916	-3.7885647	-15.652421	60.0	-2.4718654	2.3749518	0.5501724	-13.014462	3932000	-1.17301944e-07	0.04275142	-0.0037331933	-0.017197102	-6.336082	0.0051942556	0.059	1.0	1134.1955273151398
983	-9.615791	4.0534606	-3.7385144	-15.644535	60.0	-2.551343	2.5607054	0.09711841	-13.119971	3936000	-4.696846e-08	0.02193761	-0.0024933182	-0.006649499	-6.2838573	0.009824379	0.12875	1.0	1135.2511086463928
984	-8.771006	4.120838	-3.8272214	-15.50951	60.0	-2.4353812	2.4455118	0.5483766	-13.18632	3940000	-2.5510788e-08	0.060309213	-0.0034205636	-0.030308457	-6.259762	0.0071524563	0.1055	1.0	1136.284991979599
985	-9.2891865	3.822667	-3.8548746	-15.395033	60.0	-2.7019584	2.4578607	-0.006495297	-13.127683	3944000	-3.242493e-08	0.06691522	-0.0019390802	-0.03542459	-6.3272853	0.02010481	0.19375	1.0	1137.339290857315
986	-8.935622	4.146808	-4.007614	-15.6067	60.0	-2.5756874	2.4544387	0.11491409	-12.982889	3948000	-1.4305114e-08	0.052382622	-0.002961908	-0.016198136	-6.293898	0.009110943	0.1335	5.0	1138.430688381195
987	-9.9306755	4.56176	-3.789346	-15.71912	60.0	-2.843498	2.7019396	0.06967887	-13.100036	3952000	-7.104874e-08	0.0408923	-0.002699637	-0.021001598	-6.3321133	0.014507788	0.189	1.0	1139.5291330814362
988	-10.130415	3.8189125	-3.7641797	-15.566693	60.0	-2.7820842	2.6435268	0.33700874	-13.069375	3956000	-3.8146972e-08	0.035585485	-0.003767474	-0.014722997	-6.3203626	0.0098591065	0.13325	1.0	1140.585961818695
989	-9.589716	3.9713259	-3.9007502	-15.580884	60.0	-2.781117	2.5551372	0.14394653	-13.050956	3960000	-4.1007997e-08	0.048833784	-0.00059758325	-0.0140020475	-6.301321	0.031675525	0.30625	1.0	1141.6480994224548
990	-9.076506	3.8227088	-3.5954764	-15.425955	60.0	-2.553712	2.3908803	0.5963466	-13.122404	3964000	-1.17778775e-07	0.07037716	-0.0008675828	-0.02334454	-6.309195	0.012655798	0.16925	1.0	1143.625494003296
991	-9.757181	4.001691	-3.9149516	-15.738893	60.0	-2.7512188	2.6085973	0.08846858	-13.051816	3968000	1.2207032e-07	0.058242545	-0.004339383	-0.025266606	-6.3171782	0.011743391	0.1895	3.0	1144.7038114070892
992	-10.204572	3.8030667	-3.8787339	-15.78576	60.0	-2.8857343	2.6105344	0.040545374	-13.193795	3972000	-2.4318695e-08	0.06506723	-0.0029890628	-0.017729104	-6.259924	0.016014721	0.144	1.0	1145.758127450943
993	-9.657317	3.8594718	-4.113085	-15.296496	60.0	-2.730568	2.5060875	0.04592502	-13.048582	3976000	-6.341934e-08	0.05675514	-0.002873436	-0.024217825	-6.2950344	0.009685654	0.091	1.0	1146.7901320457458
994	-9.872099	4.081953	-3.801739	-15.660639	60.0	-2.740479	2.6396844	0.053531766	-13.206192	3980000	-3.33786e-08	0.046797745	-0.004048171	-0.019697651	-6.2987776	0.009372877	0.139	3.0	1147.8272445201874
995	-8.968414	3.8570375	-3.9720232	-15.615502	60.0	-2.5525024	2.3964143	0.3456972	-13.059831	3984000	9.8228455e-08	0.066677436	-0.012045622	-0.02108464	-6.33533	0.005127513	0.1555	79.0	1149.0683989524841
996	-9.570756	3.8455403	-4.044637	-15.666625	60.0	-2.7539346	2.5293791	1.2065105	-13.0985985	3988000	-1.5449524e-07	0.09802651	-0.0100335255	-0.056725	-6.3615985	0.0072194044	0.118	35.0	1150.155707359314
997	-9.816314	3.6582224	-3.8776789	-15.37815	60.0	-2.735616	2.5450234	0.18890113	-12.852078	3992000	-1.9073487e-09	0.04539657	-0.0025262828	-0.018426057	-6.3768897	0.0055552293	0.11875	3.0	1151.2529532909393
998	-9.634093	3.9429035	-3.9951963	-15.669011	60.0	-2.840729	2.5356863	0.04165712	-13.020683	3996000	4.529953e-08	0.061307378	-0.0019464059	-0.02011272	-6.4043026	0.009324048	0.123	1.0	1152.3421790599823
999	-9.715995	3.9346228	-3.8358507	-15.603774	60.0	-2.7364507	2.5574431	0.089310884	-12.965755	4000000	7.677078e-08	0.049557153	-0.004238283	-0.018284861	-6.4183974	0.01069222	0.1625	5.0	1153.42342877388
1000	-9.990379	4.069296	-3.7972057	-15.709468	60.0	-2.8180504	2.6450644	0.11418024	-13.04331	4004000	4.863739e-08	0.040507797	-0.0019700155	-0.022656836	-6.410718	0.007284877	0.07925	3.0	1155.4203243255615
1001	-9.753677	3.9467037	-3.763903	-15.630958	60.0	-2.7129507	2.5784783	0.17007115	-13.055813	4008000	3.0994414e-08	0.04826349	-0.0030253585	-0.021834373	-6.420709	0.0030922326	0.12025	2.0	1156.504507303238
1002	-8.443628	4.0717854	-3.5703692	-15.482282	60.0	-2.3452775	2.3484116	0.058662713	-12.910066	4012000	2.0503998e-08	0.064371064	-0.002519836	-0.032726012	-6.4049726	0.01096811	0.14625	5.0	1157.579609632492
1003	-9.171204	3.814616	-3.330902	-15.457456	60.0	-2.6116972	2.4590938	1.7274106	-13.036875	4016000	2.8610229e-08	0.061817583	-0.0103910165	-0.028014917	-6.41687	0.0066382247	0.1565	79.0	1158.774534702301
1004	-10.030263	4.108135	-3.747322	-15.453353	60.0	-2.8970563	2.6949708	0.07628897	-13.174218	4020000	1.6212464e-08	0.050799366	-0.0045714835	-0.020881336	-6.483456	0.0055012484	0.08	4.0	1159.8051853179932
1005	-9.973983	4.2006564	-3.7325351	-15.658265	60.0	-2.789281	2.6611288	0.06413978	-13.05651	4024000	9.918213e-08	0.059444923	-0.0059037046	-0.033576943	-6.4818487	0.013715021	0.185	5.0	1160.8712737560272
1006	-8.5712385	3.8500216	-3.839044	-15.631463	60.0	-2.4752128	2.3114398	0.06651133	-12.731516	4028000	1.039505e-07	0.063640386	0.0068037864	-0.029278059	-6.4482574	0.020491846	0.3145	1.0	1161.9063007831573
1007	-9.825007	4.0614643	-3.609153	-15.499345	60.0	-2.7857797	2.5814106	0.023392588	-13.055242	4032000	6.9618224e-08	0.06188034	0.024120709	-0.031991154	-6.4672294	0.06581634	0.43775	1.0	1163.0263154506683
1008	-9.46986	4.163837	-3.5441523	-15.561694	60.0	-2.7175553	2.5563848	0.03637913	-13.064649	4036000	-1.3446808e-07	0.062195	-0.0014835969	-0.033071928	-6.480813	0.016382731	0.1935	1.0	1164.1012959480286
1009	-9.859665	4.078568	-3.4787467	-15.496847	60.0	-2.6824555	2.620456	0.04848221	-13.107062	4040000	4.506111e-08	0.03710361	-0.0068799164	-0.014518514	-6.43525	0.017580314	0.209	15.0	1165.27756857872
1010	-9.793112	4.1378	-3.1868267	-15.569059	60.0	-2.7179193	2.6386008	0.39072794	-13.095145	4044000	-8.440018e-08	0.050495714	-0.0009975206	-0.024996866	-6.4221396	0.016099479	0.23925	1.0	1167.2247490882874
1011	-9.618032	3.8967721	-3.5175498	-15.3277025	60.0	-2.7126384	2.5140462	0.11139515	-12.981594	4048000	4.7683715e-09	0.37647787	0.0006100116	-0.30221432	-6.4685607	0.030866794	0.335	1.0	1168.2877888679504
1012	-9.51356	3.9683905	-3.2247868	-15.604267	60.0	-2.6884854	2.5654285	0.02183047	-13.0429735	4052000	8.34465e-08	0.093302466	-0.0023008299	-0.052515425	-6.485101	0.013092296	0.16975	6.0	1169.3336563110352
1013	-9.530124	3.9765186	-3.391557	-15.272293	60.0	-2.7418256	2.5918503	0.07925454	-12.989412	4056000	-1.0538101e-07	0.047622878	-0.001132205	-0.01596801	-6.460404	0.016668018	0.23525	1.0	1170.398815870285
1014	-9.993363	3.949237	-3.3194528	-15.465513	60.0	-2.8689132	2.6174517	0.2619481	-12.955582	4060000	-5.8174134e-08	0.05698077	-0.0029474583	-0.017650302	-6.457803	0.01763983	0.292	1.0	1171.4379923343658
1015	-8.578456	4.185419	-3.522004	-15.527491	60.0	-2.4259512	2.3976238	0.26606712	-13.028259	4064000	-6.198883e-09	0.0527539	0.00019008064	-0.016759042	-6.4688153	0.012260852	0.19425	1.0	1172.4918394088745
1016	-9.128344	3.841302	-3.4362512	-15.405724	60.0	-2.4437554	2.403268	0.07512033	-12.921019	4068000	-3.33786e-08	0.07942998	0.0016645527	-0.021825299	-6.445385	0.02352855	0.274	1.0	1173.6578271389008
1017	-8.998607	3.9917135	-3.5581033	-15.607951	60.0	-2.5938818	2.4329677	0.21165395	-12.928421	4072000	1.2588501e-07	0.06613088	-0.0015818577	-0.023332447	-6.4838123	0.012605789	0.155	3.0	1174.7772343158722
1018	-9.429724	3.9128458	-3.365355	-15.665183	60.0	-2.6863608	2.5353177	0.19129509	-12.958507	4076000	-1.5449524e-07	0.051456865	-0.0014940905	-0.02247867	-6.4344587	0.012083366	0.2385	1.0	1175.8457975387573
1019	-9.292804	4.0640254	-3.0606868	-15.419188	60.0	-2.5749726	2.49812	0.258371	-13.048176	4080000	-4.339218e-08	0.044878382	0.0064077503	-0.017241566	-6.485471	0.035319824	0.34175	1.0	1176.8899192810059
1020	-9.622472	3.82896	-3.33125	-15.453927	60.0	-2.7107472	2.5559645	0.027609348	-12.897728	4084000	6.484986e-08	0.05042586	-0.0009941768	-0.019756852	-6.490591	0.017666345	0.19175	1.0	1178.9572043418884
1021	-9.663723	3.9814246	-2.9708848	-15.584766	60.0	-2.6974108	2.5866656	0.2611134	-13.024602	4088000	-3.528595e-08	0.04564495	-0.006406968	-0.018577551	-6.4408507	0.0047810283	0.08025	1.0	1180.0805640220642
1022	-9.958109	3.8002026	-3.2302365	-15.445788	60.0	-2.7368772	2.5995924	0.07914361	-13.029203	4092000	4.2915346e-08	0.03308519	-0.0030175885	-0.010181639	-6.4993787	0.026537655	0.21775	1.0	1181.1612622737885
1023	-9.868487	4.072871	-3.5751894	-15.726456	60.0	-2.819539	2.6661906	0.16312146	-12.993427	4096000	-1.3017655e-07	0.048812963	-0.0015812202	-0.022031562	-6.4587836	0.016915167	0.187	1.0	1182.2364656925201
1024	-8.880983	4.1273494	-3.480395	-15.577835	60.0	-2.5121787	2.4761539	0.14512002	-13.10343	4100000	-1.783371e-07	0.04335188	0.008104842	-0.015984595	-6.4743614	0.04263081	0.39075	1.0	1183.2466776371002
1025	-9.917973	3.7355278	-4.2802315	-15.601157	60.0	-2.838419	2.5503225	0.039580703	-12.980634	4104000	-2.6702882e-08	0.054436292	0.0015439863	-0.019489545	-6.4627123	0.018231826	0.16775	1.0	1184.3633069992065
1026	-9.789204	4.0722566	-3.4622808	-15.528897	60.0	-2.7472084	2.6468415	0.25481588	-13.070244	4108000	-2.4318695e-08	0.061772674	-0.0031302744	-0.030770771	-6.478674	0.0061924304	0.126	1.0	1185.4410693645477
1027	-10.045444	4.029145	-3.2709439	-15.37135	60.0	-2.8230839	2.6678221	0.22298297	-12.984764	4112000	6.389618e-08	0.038185466	-0.0026403489	-0.014922813	-6.5084405	0.016365925	0.17475	1.0	1186.5289697647095
1028	-9.225506	4.096617	-3.3330035	-15.709113	60.0	-2.6124587	2.5019476	0.05440122	-13.144442	4116000	4.196167e-08	0.05719389	-0.0025643061	-0.018507298	-6.476987	0.0194476	0.25925	1.0	1187.605191707611
1029	-10.182545	4.1085477	-3.2292962	-15.6150465	60.0	-2.728465	2.745834	0.5224012	-13.14908	4120000	-9.393692e-08	0.04681336	7.1203714e-05	-0.022347543	-6.4976077	0.016190283	0.20025	1.0	1188.6847455501556
1030	-8.658995	3.7969666	-3.2120652	-15.507083	60.0	-2.412538	2.3403559	0.24890465	-12.999589	4124000	-1.6450882e-07	0.058704704	0.003656349	-0.027069483	-6.4904513	0.022472559	0.31475	1.0	1190.7028987407684
1031	-8.748358	4.1120815	-3.4121542	-15.578286	60.0	-2.4287047	2.4798236	0.25634116	-13.124528	4128000	2.9563903e-08	0.056079958	-0.00096319674	-0.030373577	-6.49382	0.01175151	0.2	1.0	1191.7396845817566
1032	-8.865055	4.056697	-3.3969922	-15.413777	60.0	-2.5227973	2.4564195	0.19581279	-13.147762	4132000	1.4400482e-07	0.039851762	0.0016252632	-0.013137946	-6.4698644	0.02233906	0.30925	1.0	1192.8198263645172
1033	-9.110807	3.8700244	-3.2413166	-15.238555	60.0	-2.532266	2.487646	0.28094187	-12.94879	4136000	3.9577483e-08	0.06478636	0.00025767158	-0.042565122	-6.4845567	0.027024888	0.274	1.0	1193.858622789383
1034	-9.354666	4.0061383	-3.6018724	-15.511047	60.0	-2.7682505	2.5385783	0.29055628	-12.931982	4140000	5.722046e-09	0.04216076	-0.0042610597	-0.018035006	-6.447111	0.013661851	0.22175	1.0	1194.8949172496796
1035	-9.524033	4.1336164	-3.518817	-15.617864	60.0	-2.692305	2.628719	0.20023397	-13.030986	4144000	2.9087067e-08	0.03727284	-0.0023001346	-0.0131420065	-6.4386544	0.0068611423	0.107	1.0	1195.9157493114471
1036	-9.354578	4.0359125	-3.8240886	-15.655249	60.0	-2.545895	2.543127	0.17597297	-13.376643	4148000	-5.6743623e-08	0.030820752	-0.0016772109	-0.010479383	-6.4721327	0.013431551	0.191	2.0	1197.0426728725433
1037	-8.366768	3.7401998	-3.4989483	-15.061184	60.0	-2.3620386	2.3055475	0.10957545	-13.260134	4152000	-9.584427e-08	0.037114915	0.0002918372	-0.011197362	-6.4831486	0.01834891	0.24425	2.0	1198.1187388896942
1038	-9.9801	4.2606683	-3.7947142	-15.587287	60.0	-2.7869954	2.683323	0.18918484	-13.0766115	4156000	-5.7697296e-08	0.030013353	-0.007979562	-0.008460175	-6.487772	0.015471343	0.15975	16.0	1199.1829662322998
1039	-9.642829	3.7942028	-3.7379313	-15.466046	60.0	-2.6356103	2.5473921	0.21344185	-13.266111	4160000	-7.8201296e-08	0.045036018	-0.009208483	-0.01724972	-6.4675536	0.006037991	0.20775	79.0	1200.3817405700684
1040	-9.679571	3.8429248	-3.531775	-15.318037	60.0	-2.6985574	2.5405302	0.05428174	-13.018672	4164000	-9.536743e-08	0.035210878	-0.0039411145	-0.013254682	-6.500944	0.01366176	0.12525	2.0	1202.3785660266876
1041	-9.610422	3.9628315	-3.749948	-15.369868	60.0	-2.7945597	2.5821316	0.04332152	-13.291119	4168000	1.1825561e-07	0.035783	-0.0043052495	-0.016692014	-6.4928074	0.009728575	0.11825	1.0	1203.472813129425
1042	-8.78037	3.88783	-3.8043473	-15.584422	60.0	-2.4978478	2.3863883	0.103040844	-13.025439	4172000	1.6212464e-08	0.036577005	-0.0022832605	-0.0141505785	-6.5293574	0.010763729	0.10225	1.0	1204.5292100906372
1043	-9.525079	4.0888834	-3.7947173	-15.36115	60.0	-2.6909835	2.5661426	0.09137857	-12.966395	4176000	9.632111e-08	0.028098393	-0.008897899	-0.01083478	-6.486042	0.01216321	0.15725	18.0	1205.6496851444244
1044	-9.339411	3.9232695	-3.778791	-15.497554	60.0	-2.6476495	2.4949174	0.048606396	-13.252422	4180000	-8.773804e-08	0.03215712	0.003996932	-0.009430362	-6.5097694	0.038673814	0.371	1.0	1206.7687537670135
1045	-10.629282	4.0584354	-3.4959323	-15.640557	60.0	-2.9614575	2.778339	0.21887505	-13.183689	4184000	-7.009506e-08	0.043566637	-0.0021608404	-0.021864928	-6.5000834	0.015142726	0.19325	1.0	1207.81085896492
1046	-9.416468	4.422328	-3.4783952	-15.395967	60.0	-2.6971881	2.6643484	0.24140087	-13.104162	4188000	-9.727478e-08	0.03719529	-0.0027105736	-0.016328352	-6.4952526	0.0076642167	0.11525	1.0	1208.9113397598267
1047	-9.231318	4.131258	-3.7604415	-15.657723	60.0	-2.5229142	2.535166	0.061382562	-12.95487	4192000	6.5803526e-08	0.032024726	-0.0022448446	-0.0072010756	-6.516955	0.012515049	0.181	1.0	1209.986248254776
1048	-9.862113	4.395908	-3.6179643	-15.406776	60.0	-2.6712794	2.7186193	0.23989299	-13.059508	4196000	-5.6743623e-08	0.02683144	-0.0035352816	-0.009386625	-6.5172343	0.0055628377	0.12225	1.0	1211.0471849441528
1049	-10.193241	4.1935916	-3.3581486	-15.470396	60.0	-2.8306432	2.7583303	0.95760566	-13.237115	4200000	9.202957e-08	0.03221412	-0.005236746	-0.015049536	-6.5295086	0.020285584	0.25325	1.0	1212.1140122413635
1050	-9.296385	3.8286803	-3.5751598	-15.379158	60.0	-2.7242599	2.4446595	0.1019938	-13.135005	4204000	-3.2901763e-08	0.057558373	-0.0016759643	-0.02808482	-6.504037	0.025519693	0.24525	1.0	1214.0771214962006
1051	-9.362455	3.9920976	-3.4672244	-15.38825	60.0	-2.562917	2.5080247	0.118154824	-12.995121	4208000	6.866455e-08	0.035000175	-0.0012407885	-0.013038155	-6.5183897	0.01191861	0.15525	1.0	1215.173747062683
1052	-9.46802	3.7179477	-3.7470298	-15.512582	60.0	-2.7271035	2.4997249	0.08935535	-13.153753	4212000	-1.3875962e-07	0.04357484	-0.0022775645	-0.017783755	-6.5143948	0.0181045	0.22275	1.0	1216.2814557552338
1053	-10.31233	3.6935542	-3.6016781	-15.482256	60.0	-2.8865998	2.6563818	0.12319735	-13.392199	4216000	-9.10759e-08	0.039159987	-0.0031809174	-0.018114397	-6.5240564	0.011078217	0.16025	1.0	1217.3360877037048
1054	-9.592851	3.8658435	-3.68949	-15.262223	60.0	-2.806904	2.5422523	0.11130035	-12.942014	4220000	-7.629395e-09	0.034358494	-0.0012013244	-0.015399421	-6.5223947	0.020066287	0.21125	1.0	1218.4853520393372
