Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
1083	-11.050474	3.7163508	-1.6785148	-17.313465	60.0	-3.2967012	2.9208558	0.01916951	-14.45352	4336000	-8.177757e-08	0.009416994	0.010283335	-0.005134975	-6.1653085	0.03646479	0.38925	1.0	1242.4363107681274
1084	-10.235664	4.765997	-1.5718964	-16.908998	60.0	-3.0476768	3.016101	0.1296942	-14.39908	4340000	1.3685226e-07	0.009475811	0.016471509	-0.0044190916	-6.183533	0.058544222	0.446	1.0	1243.5091061592102
1085	-9.7324915	4.671688	-1.6371778	-17.13364	60.0	-3.0155983	2.9611578	0.115560085	-14.257859	4344000	-2.6583672e-07	0.0103584295	0.015946785	-0.006298494	-6.1714063	0.06157033	0.502	1.0	1244.5315673351288
1086	-10.702259	4.6600566	-1.7878369	-17.269468	60.0	-3.1560068	3.0612051	0.14048952	-14.476151	4348000	2.0503998e-08	0.012845312	0.006820431	-0.0067711105	-6.1495247	0.017148567	0.21625	1.0	1245.6124217510223
1087	-9.806368	4.871873	-1.8435875	-16.854845	60.0	-2.964547	2.9557729	0.104135185	-14.207835	4352000	-3.9100648e-08	0.014177481	0.0020593386	-0.0063357092	-6.156418	0.024367634	0.255	1.0	1246.7052602767944
1088	-10.319312	4.4277315	-1.9553758	-17.0673	60.0	-3.2002938	3.0219193	0.078430116	-14.274492	4356000	4.339218e-08	0.012583707	-0.002378024	-0.008020392	-6.186886	0.012790924	0.17625	1.0	1247.8135282993317
1089	-10.802875	4.5328746	-1.8584982	-17.175325	60.0	-3.374262	3.0633872	0.08260688	-14.264855	4360000	-2.0503998e-08	0.011592539	0.004581243	-0.0052235816	-6.1664834	0.02288987	0.303	1.0	1248.8633697032928
1090	-10.066143	5.00656	-1.8677276	-17.100836	60.0	-3.0023842	3.023528	0.059856355	-14.259991	4364000	-7.891655e-08	0.010784411	-0.0026659956	-0.0052276	-6.157337	0.01192894	0.1675	1.0	1251.0218658447266
1091	-9.857251	4.5172462	-1.8143867	-17.047989	60.0	-2.9245048	2.9057982	0.065024346	-14.272954	4368000	2.951622e-07	0.007990564	0.003552728	-0.004115403	-6.1665354	0.015235757	0.20375	1.0	1252.1671423912048
1092	-10.644209	5.0142407	-1.8106796	-17.269053	60.0	-3.1311948	3.0943294	0.06661081	-14.34269	4372000	8.72612e-08	0.008586407	-0.0024035254	-0.003862312	-6.19013	0.013947064	0.16575	1.0	1253.245600938797
1093	-10.318888	4.7444797	-1.9128939	-17.07014	60.0	-3.0711935	3.0152493	0.060773194	-14.308651	4376000	9.536743e-08	0.009316563	-0.0021689592	-0.004517295	-6.163936	0.006095927	0.12725	1.0	1254.331318616867
1094	-10.832748	4.424057	-1.8830097	-17.111914	60.0	-3.20794	3.0438871	0.034451813	-14.271893	4380000	-6.198883e-08	0.008821526	-0.003450729	-0.0037982217	-6.186667	0.0149915535	0.2075	1.0	1255.41219830513
1095	-10.509958	4.992929	-1.7263186	-17.319931	60.0	-3.1868632	3.0793536	0.041720837	-14.216727	4384000	1.0061264e-07	0.009280933	-0.004676702	-0.0058359746	-6.190553	0.009643852	0.1665	1.0	1256.4236023426056
1096	-11.162307	4.479432	-1.7432693	-17.222496	60.0	-3.4045177	3.1118672	0.057444125	-14.387698	4388000	-1.0967255e-08	0.0072242157	-0.0014467196	-0.0034666674	-6.1756773	0.014927118	0.20275	1.0	1257.5226390361786
1097	-10.328288	4.582426	-1.7182273	-17.29686	60.0	-3.209202	3.0331433	0.1513966	-14.304894	4392000	1.0061264e-07	0.0070360615	-0.0016640243	-0.003683074	-6.195081	0.013964309	0.20025	1.0	1258.5783760547638
1098	-9.72717	5.1055355	-1.6967174	-17.20751	60.0	-3.0113442	3.0850031	0.112048	-14.50982	4396000	-1.4972687e-07	0.0091748	3.65448e-05	-0.0049623414	-6.1589084	0.01595389	0.221	1.0	1259.6540880203247
1099	-9.754273	4.802061	-1.6814606	-17.057259	60.0	-2.9190662	2.9439769	0.026192993	-14.302042	4400000	5.197525e-08	0.011391563	0.0009772249	-0.0064200405	-6.2088284	0.030078536	0.315	1.0	1260.7094614505768
1100	-9.590459	4.5411754	-1.6233826	-14.911039	60.0	-2.9446754	2.9056716	0.042213887	-12.62881	4404000	-9.393692e-08	0.010286324	0.0009166846	-0.005660745	-6.213198	0.021481495	0.2945	1.0	1262.8443112373352
1101	-10.403307	4.728043	-1.6046783	-17.203257	60.0	-3.1643436	3.0312605	0.035173625	-14.21994	4408000	9.965897e-08	0.012964794	0.015239137	-0.008792635	-6.200923	0.025878377	0.3195	1.0	1263.9266238212585
1102	-9.0035	4.404738	-1.5799191	-17.003292	60.0	-2.7780058	2.7878025	0.13497844	-14.348731	4412000	-1.5830993e-07	0.009163024	0.011665744	-0.003941911	-6.2139025	0.036984317	0.35575	1.0	1265.0228793621063
1103	-9.642052	4.9729643	-1.7063586	-17.241245	60.0	-2.9820573	3.007691	0.07867655	-14.388477	4416000	-7.5817105e-08	0.016024614	-0.00044320416	-0.008286281	-6.1838303	0.013628681	0.21475	1.0	1266.0550074577332
1104	-10.442317	3.9311645	-1.6204867	-16.969109	60.0	-3.2014318	2.891145	0.16363716	-14.220798	4420000	1.7881394e-08	0.0133537855	0.0011872964	-0.0082388325	-6.1984534	0.0121936705	0.1625	1.0	1267.104041814804
1105	-10.474042	4.568544	-1.6232713	-17.364454	60.0	-3.1899374	3.0113235	0.023803145	-14.434123	4424000	-5.6266785e-08	0.01041623	0.0018123579	-0.0040857457	-6.2024617	0.024983486	0.28125	1.0	1268.1013474464417
1106	-9.271869	5.0691237	-1.5061057	-17.2128	60.0	-2.7981753	2.927914	0.018696487	-14.378207	4428000	9.965897e-08	0.012469154	0.000310678	-0.0066305487	-6.1787605	0.026885202	0.26775	1.0	1269.2255580425262
1107	-11.005115	4.641824	-1.7311879	-17.016512	60.0	-3.2845426	3.1102922	0.17299575	-14.4137	4432000	-9.393692e-08	0.011403688	-0.0037860863	-0.005716522	-6.2332296	0.012972322	0.129	5.0	1270.3190233707428
1108	-11.316124	4.3455987	-1.4861646	-17.098318	60.0	-3.4022927	3.0897236	0.0054136217	-14.265604	4436000	1.8882751e-07	0.008954716	-0.0048099263	-0.003010837	-6.200432	0.023179708	0.2595	1.0	1271.3895001411438
1109	-10.532899	4.5381007	-1.6597581	-16.93307	60.0	-3.1679254	3.006243	0.097417325	-14.293127	4440000	1.1301041e-07	0.009352152	-0.0026920396	-0.005270924	-6.191959	0.01551734	0.1915	1.0	1272.4716181755066
1110	-10.8284445	4.0460725	-1.6652045	-17.088757	60.0	-3.2733803	2.9759734	0.1401605	-14.320949	4444000	-1.1396408e-07	0.014300619	-0.0020474044	-0.009640031	-6.205213	0.01529275	0.22825	1.0	1274.6256737709045
1111	-10.00445	4.6148777	-1.5579877	-17.027983	60.0	-3.09072	2.9872847	0.104114085	-14.371932	4448000	-1.5425682e-07	0.014537698	-0.0036477523	-0.010705376	-6.237684	0.021456067	0.21025	1.0	1275.7121419906616
1112	-10.614065	4.597883	-1.652359	-17.20941	60.0	-3.1459491	3.0417826	0.060235888	-14.283142	4452000	5.2452087e-09	0.012475511	-0.0014324483	-0.0063460106	-6.1964526	0.015855972	0.17975	1.0	1276.7816953659058
1113	-10.412292	4.8609786	-1.6848804	-17.15518	60.0	-3.1163907	3.0565176	0.027976722	-14.339591	4456000	-3.2901763e-08	0.009649355	0.000672245	-0.0037467503	-6.217546	0.021943286	0.273	1.0	1277.8462071418762
1114	-10.3325405	4.4515443	-1.9171094	-17.134068	60.0	-3.073199	2.9701276	0.044395506	-14.308766	4460000	7.8201296e-08	0.0143977525	-0.0013225904	-0.008666754	-6.2077684	0.012224097	0.2135	1.0	1278.9008629322052
1115	-9.443779	4.543572	-1.6722636	-16.95196	60.0	-2.8157167	2.8664315	0.07671985	-14.31098	4464000	-2.3269654e-07	0.017149523	-0.00036966396	-0.012096392	-6.2389064	0.017263997	0.23575	1.0	1279.9446423053741
1116	-9.937664	4.4531894	-1.4173634	-17.039	60.0	-2.8433712	2.8787258	0.114436746	-14.180824	4468000	1.4257431e-07	0.009416	0.0024936995	-0.0050018146	-6.236453	0.018871093	0.2335	1.0	1281.0566132068634
1117	-9.989477	4.903419	-1.5879848	-17.255453	60.0	-3.0051234	3.0269186	0.052408934	-14.342264	4472000	4.7683717e-08	0.011954284	-0.002479449	-0.005812156	-6.2380753	0.020925967	0.19175	1.0	1282.0723991394043
1118	-9.677789	4.979109	-1.6140013	-17.21263	60.0	-2.8614736	2.9644442	0.054394484	-14.358527	4476000	-5.6743623e-08	0.010305515	-0.004421582	-0.0061792997	-6.2335567	0.010983518	0.13275	1.0	1283.067389011383
1119	-9.952137	4.631425	-1.4945256	-17.030554	60.0	-2.965233	2.9477417	0.06525016	-14.358553	4480000	-2.1314621e-07	0.008615118	0.0008880751	-0.0038347775	-6.265877	0.0231488	0.2665	1.0	1284.1354377269745
1120	-9.739279	4.3373528	-1.885024	-16.97685	60.0	-2.8969326	2.8472266	0.06018448	-14.16369	4484000	2.7179718e-08	0.008003238	0.0037020792	-0.004121349	-6.1940756	0.025534393	0.30275	1.0	1286.3076140880585
1121	-10.087396	5.2047725	-1.6400082	-17.022167	60.0	-3.037695	3.086239	0.022040814	-14.317239	4488000	-1.6307831e-07	0.008106213	-0.001600349	-0.0039090496	-6.2384167	0.01318676	0.215	1.0	1287.371167421341
1122	-10.907001	4.252329	-1.6012533	-17.476162	60.0	-3.415439	3.05108	0.052271068	-14.256049	4492000	-1.502037e-07	0.014622932	-0.0032983236	-0.0065188054	-6.2220874	0.019599738	0.225	1.0	1288.459276676178
1123	-11.475678	3.5574212	-1.546835	-16.961538	60.0	-3.5562837	3.0478044	0.048356652	-14.364577	4496000	1.1634827e-07	0.0084479675	0.0010868693	-0.0044183927	-6.21012	0.01953958	0.20575	1.0	1289.517688035965
1124	-9.6991005	4.8070326	-1.632109	-17.031105	60.0	-2.946578	2.9637048	0.08420175	-14.1861515	4500000	-5.722046e-09	0.011848381	0.00467566	-0.0058929115	-6.2256904	0.014956061	0.2645	1.0	1290.582622051239
1125	-9.560265	4.5296087	-1.6155168	-16.732119	60.0	-2.969715	2.9386108	0.11721343	-14.147684	4504000	2.4318695e-08	0.008011226	0.0020493537	-0.003646859	-6.242099	0.021702046	0.2455	1.0	1291.6011798381805
1126	-11.420974	4.1340156	-1.6936195	-17.027939	60.0	-3.402695	3.0775065	0.17831287	-14.290582	4508000	6.198883e-08	0.0059959264	-0.006167524	-0.0024380083	-6.223656	0.011040092	0.13925	1.0	1292.7573776245117
1127	-9.81868	4.4109826	-1.6155335	-17.040707	60.0	-2.9621923	2.8799763	0.013535738	-14.274207	4512000	-2.1386147e-07	0.0052668657	0.011125639	-0.0020184403	-6.2719927	0.023585638	0.35825	1.0	1293.872952222824
1128	-9.676328	5.0609903	-1.6921302	-17.139824	60.0	-2.753377	2.9231708	0.033509374	-14.317918	4516000	-1.4305114e-08	0.009658547	0.00053306104	-0.0043600346	-6.2318516	0.017358748	0.2585	1.0	1294.971951007843
1129	-9.054582	5.0973554	-1.5333353	-17.130156	60.0	-2.7717903	2.9119964	0.0024632514	-14.211889	4520000	1.4305115e-07	0.008599506	0.0021294768	-0.0037483661	-6.2602577	0.025925066	0.279	1.0	1296.03724527359
1130	-9.769277	4.8047247	-1.5682248	-17.074907	60.0	-2.971479	2.9558158	0.08936241	-14.242567	4524000	2.4294854e-07	0.029092833	-0.0031271446	-0.02199898	-6.2569113	0.016289616	0.22775	1.0	1298.0698101520538
1131	-11.277508	3.8202064	-1.7660004	-17.317482	60.0	-3.354496	3.0083642	0.10642013	-14.1632595	4528000	8.583069e-08	0.010632399	0.0058684056	-0.005963605	-6.259034	0.013948293	0.23175	2.0	1299.184047460556
1132	-10.170856	4.72795	-1.6893266	-17.50074	60.0	-3.0725703	3.0049949	0.062378317	-14.361598	4532000	2.1457673e-08	0.0143147735	-0.0037816768	-0.007387805	-6.231205	0.026725912	0.25175	2.0	1300.2661907672882
1133	-10.3202915	4.6060457	-1.7716951	-16.96913	60.0	-3.1360202	3.0680943	0.0993492	-14.408794	4536000	-9.131431e-08	0.019562138	0.006268939	-0.0149007	-6.259419	0.02218722	0.2715	2.0	1301.3091893196106
1134	-9.629866	4.5390534	-1.514921	-17.2776	60.0	-2.9704077	2.9152887	0.06596714	-14.211762	4540000	-1.5044212e-07	0.008545185	0.0007237082	-0.0035898862	-6.2594423	0.018274074	0.21925	2.0	1302.376889705658
1135	-9.89081	4.582127	-1.5151914	-17.059338	60.0	-2.9478815	2.9366407	0.041662276	-14.357011	4544000	-7.677078e-08	0.010111986	-0.005783772	-0.0038490123	-6.2526593	0.014627429	0.18025	1.0	1303.3828039169312
1136	-10.608722	4.450735	-1.6267747	-17.100676	60.0	-3.2752066	3.0249462	0.069126636	-14.306068	4548000	-3.8146974e-09	0.010646526	-0.0020466552	-0.0056617837	-6.2319274	0.015061048	0.176	1.0	1304.5093870162964
1137	-9.974009	5.131408	-1.602547	-17.116583	60.0	-2.9615922	3.0406296	0.058563054	-14.347047	4552000	2.2649765e-08	0.007727812	0.0067074047	-0.0035322676	-6.240674	0.028870946	0.32775	1.0	1305.5744605064392
1138	-11.692473	3.8227715	-1.7556846	-17.225437	60.0	-3.6723537	3.11383	0.08084443	-14.315281	4556000	3.5762786e-09	0.1007128	0.012520884	-0.08940549	-6.2349844	0.080252044	0.50775	1.0	1306.603815793991
1139	-11.071117	4.6835694	-1.8107709	-17.435247	60.0	-3.2898843	3.0786147	0.4861509	-14.408551	4560000	-1.1968612e-07	0.021270832	-0.006129187	-0.013446653	-6.2814775	0.021666596	0.25225	3.0	1307.6706171035767
1140	-10.724651	4.273758	-1.6629295	-17.146278	60.0	-3.4068642	2.9904377	0.19861713	-14.4151745	4564000	7.9154965e-08	0.011278971	-0.0003485675	-0.006166882	-6.2812824	0.011797088	0.1515	1.0	1309.7572371959686
1141	-9.913134	4.506922	-1.6217053	-17.151041	60.0	-3.0398877	2.9232016	0.09414145	-14.304806	4568000	-1.0347366e-07	0.014384457	-0.0027869001	-0.0071680364	-6.2536526	0.009892882	0.19175	1.0	1310.8394093513489
1142	-10.448382	4.8101573	-1.5756261	-17.021372	60.0	-3.1982508	3.0320537	0.07599759	-14.33619	4572000	1.4352798e-07	0.009590087	-0.0013376217	-0.0047272947	-6.225403	0.015451038	0.27425	1.0	1311.8937752246857
1143	-10.06653	4.910179	-1.609963	-17.1307	60.0	-3.0929897	3.0169294	0.08124143	-14.293436	4576000	-7.724762e-08	0.01090956	0.0050179586	-0.0046121445	-6.246197	0.027984386	0.31875	1.0	1312.9325232505798
1144	-10.24157	4.8380265	-1.7166467	-17.281273	60.0	-3.004883	2.980185	0.08337009	-14.411528	4580000	1.835823e-08	0.0118688	-0.0032973827	-0.006351858	-6.282615	0.0057464703	0.058	1.0	1314.0072383880615
1145	-10.466463	4.7148356	-1.6316322	-17.214413	60.0	-3.201664	3.0443952	0.023193449	-14.335099	4584000	-9.560585e-08	0.010211598	-0.009441369	-0.0057664583	-6.2552214	0.013763847	0.21125	6.0	1315.0471482276917
1146	-9.280457	5.13891	-1.5632781	-17.059462	60.0	-2.8673959	2.963036	0.07602808	-14.327186	4588000	1.14440915e-07	0.010613851	-0.00674616	-0.005053805	-6.2442636	0.015747761	0.19075	5.0	1316.1350173950195
1147	-9.905416	4.1601353	-1.5555708	-14.930672	60.0	-2.926823	2.8422863	0.13458088	-12.646578	4592000	5.9604645e-08	0.00859699	-0.0030735557	-0.0041492344	-6.2431846	0.0178017	0.264	3.0	1317.189522266388
1148	-9.958899	4.7403584	-1.5960476	-17.37761	60.0	-3.0977485	2.9690359	0.0033935905	-14.488705	4596000	1.4305115e-09	0.011283741	-0.0022918591	-0.00514222	-6.2798104	0.02337263	0.24225	1.0	1318.2401986122131
1149	-10.380031	4.343259	-1.6272769	-17.215574	60.0	-3.123956	2.98233	0.105906814	-14.545419	4600000	-4.3988226e-08	0.007707686	0.0087225195	-0.004345071	-6.296685	0.023831848	0.31425	1.0	1319.384777545929
1150	-9.545044	4.700328	-1.5854073	-17.014154	60.0	-2.8537784	2.9055827	0.04251775	-14.280752	4604000	-1.4638901e-07	0.014885544	0.0054427674	-0.009881716	-6.2601075	0.0406331	0.34575	1.0	1321.4581594467163
1151	-10.523872	4.1139903	-1.5457808	-16.979101	60.0	-3.312855	2.9625278	0.0587171	-14.276062	4608000	-2.7179718e-08	0.011028482	-0.0019374128	-0.0055697514	-6.260623	0.014748031	0.20275	1.0	1322.6106839179993
1152	-11.389581	4.2067785	-1.6211425	-17.295805	60.0	-3.539936	3.1030545	0.037790865	-14.277495	4612000	-8.869171e-08	0.010641546	0.006422118	-0.005982971	-6.2456923	0.023901528	0.32075	1.0	1323.660587310791
1153	-10.894835	4.24439	-1.5492762	-17.087727	60.0	-3.2663867	3.0303478	0.09376654	-14.327182	4616000	1.03235244e-07	0.009290563	0.0066699013	-0.0055806357	-6.2811427	0.02078913	0.26825	1.0	1324.7202141284943
1154	-10.5375	4.387936	-1.5721265	-17.297022	60.0	-3.1837218	2.9991226	0.16320801	-14.29032	4620000	-1.04427336e-07	0.011539989	0.013306677	-0.0059933746	-6.2787876	0.044680417	0.36575	1.0	1325.7865138053894
1155	-9.736876	4.724245	-1.592178	-16.976618	60.0	-2.9542348	2.9332426	0.06414887	-14.41741	4624000	2.8848648e-08	0.01488739	-0.0019167879	-0.007399627	-6.2491827	0.011215303	0.17625	1.0	1326.8204653263092
1156	-10.15056	4.3764663	-1.7956511	-17.058542	60.0	-2.9938838	2.9385347	0.09878418	-14.288806	4628000	-7.343292e-08	0.01042403	-0.006137551	-0.005241636	-6.2429404	0.014576105	0.16675	2.0	1327.9241499900818
1157	-10.477985	4.569384	-1.7488097	-17.223505	60.0	-3.1051795	3.0169847	0.07090515	-14.295047	4632000	-3.0755995e-08	0.009712754	-0.0051164655	-0.0050384877	-6.311622	0.014271997	0.152	2.0	1328.9993011951447
1158	-10.281056	4.4403453	-1.8486408	-17.191332	60.0	-3.1203616	2.9724615	0.07932246	-14.238629	4636000	-2.0241737e-07	0.0103082005	0.00018881106	-0.0054018786	-6.279748	0.020283032	0.17725	1.0	1330.0685439109802
1159	-10.962723	4.2869787	-1.8269745	-16.98024	60.0	-3.2995694	3.0548096	0.21301183	-14.305984	4640000	-1.373291e-07	0.008609093	0.0022550055	-0.003982246	-6.273027	0.014940853	0.196	1.0	1331.1054854393005
1160	-9.348613	4.8045874	-1.6226614	-17.220846	60.0	-2.8047261	2.8639052	0.023772418	-14.249635	4644000	-1.0490417e-08	0.009624316	-0.00030889275	-0.004240846	-6.285418	0.009889448	0.13675	1.0	1333.1842021942139
1161	-10.344195	4.6312294	-1.6454264	-17.0747	60.0	-3.1468735	3.0369139	0.03060779	-14.400487	4648000	-4.482269e-08	0.009982389	0.0005147953	-0.005399413	-6.308664	0.020040246	0.291	1.0	1334.282150030136
1162	-10.065272	5.2093306	-1.5801581	-17.32064	60.0	-3.031187	3.0867484	0.096542805	-14.280764	4652000	-1.5735626e-08	0.007882433	0.0028313932	-0.0026428509	-6.2616982	0.02507442	0.2785	1.0	1335.3570737838745
1163	-11.26878	4.134087	-1.6795241	-17.406887	60.0	-3.3459861	3.0231745	0.041599005	-14.227817	4656000	1.3351441e-08	0.0086508375	0.015028666	-0.0033679032	-6.270787	0.029639862	0.361	1.0	1336.4295480251312
1164	-9.972322	5.120142	-1.571745	-17.186327	60.0	-2.9659111	3.0489278	0.09354353	-14.325059	4660000	8.177757e-08	0.010983205	0.005030925	-0.0063862205	-6.26218	0.030478586	0.34725	1.0	1337.4685406684875
1165	-9.66004	4.7480354	-1.6908721	-17.099543	60.0	-2.9672797	2.9211457	0.0968183	-14.190643	4664000	-5.9604646e-09	0.010068885	0.015216818	-0.005763658	-6.282848	0.051835787	0.421	1.0	1338.5432736873627
1166	-9.9466915	4.746879	-1.6783413	-17.048943	60.0	-3.0102043	2.9561377	0.06597105	-14.179829	4668000	8.2492825e-08	0.01058493	-0.0034615176	-0.0047059446	-6.3115807	0.013811193	0.18625	1.0	1339.6442332267761
1167	-10.453734	4.421226	-1.8521149	-17.069262	60.0	-3.2006934	2.9841058	0.1176483	-14.220211	4672000	9.870529e-08	0.013938896	-0.0013346171	-0.008047569	-6.3204527	0.023602977	0.29	2.0	1340.7103691101074
1168	-10.073779	4.6253366	-1.6395625	-16.920736	60.0	-3.0638766	2.9788332	0.17645562	-14.180922	4676000	2.4557114e-08	0.010217525	-0.009447526	-0.0053086346	-6.2852855	0.014967299	0.15425	5.0	1341.836282491684
1169	-10.465986	4.287324	-1.5751042	-17.271557	60.0	-3.1782644	2.9755633	0.12151861	-14.209756	4680000	2.9873848e-07	0.008249494	0.01055052	-0.004050429	-6.317412	0.025570713	0.29775	1.0	1342.8948352336884
1170	-10.097053	4.9609656	-1.534993	-17.27405	60.0	-3.0480962	3.0568664	0.05091673	-14.373687	4684000	-8.2015994e-08	0.010034614	8.6586e-05	-0.0052222637	-6.2820773	0.016268656	0.2465	1.0	1345.0125308036804
1171	-10.868629	4.237115	-1.7068784	-17.25562	60.0	-3.3601046	3.0265508	0.07713482	-14.317863	4688000	2.3907424e-07	0.009853342	0.006179394	-0.00474283	-6.285561	0.020225776	0.291	1.0	1346.1421251296997
1172	-10.333307	4.5841484	-1.551625	-17.15298	60.0	-3.0589604	2.975202	0.04353583	-14.27937	4692000	2.5749207e-08	0.0136014195	0.0034730968	-0.0075635617	-6.284189	0.035051167	0.315	1.0	1347.214679479599
1173	-10.075144	4.396146	-1.7124604	-17.09406	60.0	-3.1400523	2.9426956	0.018942297	-14.220105	4696000	-1.859665e-08	0.02029782	0.014099129	-0.014950074	-6.30039	0.060790315	0.4515	1.0	1348.2632250785828
1174	-10.224217	4.2859793	-1.7009056	-17.162971	60.0	-3.1414049	2.9513981	0.13447931	-14.311692	4700000	-1.06096266e-07	0.016494287	-0.004712924	-0.010925814	-6.36122	0.017887443	0.14875	1.0	1349.3730709552765
1175	-9.135089	4.9459767	-1.663636	-16.978123	60.0	-2.8111699	2.924064	0.029039025	-14.3160715	4704000	-4.720688e-08	0.009422777	-0.002113633	-0.0057878476	-6.32722	0.010799854	0.1985	1.0	1350.4215149879456
1176	-10.380451	4.531697	-1.692249	-17.467466	60.0	-3.0546455	2.9654317	0.045966297	-14.444851	4708000	-1.2874604e-07	0.010242056	0.002026538	-0.004773168	-6.31932	0.029394994	0.32325	1.0	1351.5714001655579
1177	-10.249258	4.888121	-1.7782248	-17.299698	60.0	-3.081289	3.0576794	0.053949714	-14.307177	4712000	2.3221969e-07	0.007226238	-0.0005159545	-0.0038678676	-6.2904644	0.024401166	0.27525	1.0	1352.7048811912537
1178	-10.501176	4.351272	-1.7055581	-17.153954	60.0	-3.127159	2.987491	0.075886905	-14.428429	4716000	-5.030632e-08	0.010354388	0.005161404	-0.0053128027	-6.324177	0.026908418	0.30925	1.0	1353.7805268764496
1179	-10.099447	4.299961	-1.7324334	-17.079657	60.0	-3.0326855	2.9340057	0.093096316	-14.337169	4720000	7.677078e-08	0.0064201145	-0.003360179	-0.0026929525	-6.3038664	0.016081844	0.1935	1.0	1354.8753652572632
1180	-9.151445	4.795598	-1.6208321	-17.159334	60.0	-2.7151392	2.860667	0.05385357	-14.375555	4724000	9.632111e-08	0.0077200145	0.0019007588	-0.0041575837	-6.3592978	0.024224618	0.24375	1.0	1357.1068744659424
1181	-10.448303	5.086376	-1.592348	-17.27922	60.0	-3.1426501	3.1088378	0.0391272	-14.367883	4728000	2.603531e-07	0.011589763	0.006698027	-0.0054573473	-6.31116	0.028679721	0.30425	1.0	1358.1799185276031
1182	-10.009461	4.708728	-1.6555755	-17.350399	60.0	-3.0027144	2.9587152	0.0635114	-14.393792	4732000	1.3303757e-07	0.00914512	-1.3479709e-05	-0.005005692	-6.3619494	0.008421923	0.1745	1.0	1359.3092448711395
1183	-11.0684	4.2838807	-1.62993	-17.043365	60.0	-3.297956	3.040286	-0.0011253655	-14.314937	4736000	-1.654625e-07	0.0073395357	-0.005222298	-0.0035651599	-6.3461328	0.006919389	0.08625	2.0	1360.367478609085
1184	-11.09837	4.3987026	-1.5004371	-17.080238	60.0	-3.33477	3.0678594	0.05439189	-14.430097	4740000	4.1007997e-08	0.008258365	-3.2865046e-05	-0.003913654	-6.3251576	0.0145970555	0.233	1.0	1361.4741625785828
1185	-9.659292	4.8683786	-1.5046748	-17.264256	60.0	-2.8989515	2.9354284	0.09758887	-14.333298	4744000	-6.437302e-09	0.0186837	-0.0047862623	-0.010294665	-6.325514	0.0112060215	0.19025	3.0	1362.5052247047424
1186	-9.750405	5.112528	-1.6599295	-17.292122	60.0	-2.9940112	3.0322874	0.058268636	-14.356239	4748000	-1.0967255e-07	0.007177395	-0.006215294	-0.0035425513	-6.3470984	0.016053107	0.22275	1.0	1363.597428560257
1187	-10.084149	4.6123333	-1.6902801	-17.100958	60.0	-3.0728896	3.013033	0.11836314	-14.364031	4752000	-1.6760826e-07	0.012650673	-0.0025429993	-0.007644691	-6.306266	0.013268675	0.209	3.0	1364.7155721187592
1188	-10.2688875	4.5552716	-1.6121628	-17.057907	60.0	-3.0222485	2.9321668	0.029739767	-14.286927	4756000	2.7370453e-07	0.008899697	-0.0045032855	-0.0043949294	-6.3476915	0.019267531	0.18425	1.0	1365.8272941112518
1189	-10.229663	4.4520707	-1.8715795	-16.975832	60.0	-3.0300298	2.9802856	0.055130303	-14.217846	4760000	2.8502942e-07	0.008772018	0.012602863	-0.004569612	-6.3256025	0.031078603	0.35725	1.0	1366.892869234085
1190	-10.734165	4.0600886	-1.7921886	-17.067453	60.0	-3.2403336	2.9595122	0.10284686	-14.295532	4764000	1.5544892e-07	0.0091454	0.00016627264	-0.0049362825	-6.369354	0.015064815	0.21275	1.0	1369.0429084300995
1191	-9.697741	4.9767957	-1.7828634	-16.960667	60.0	-2.983264	3.0133429	0.09580678	-14.266535	4768000	2.5987624e-08	0.011894177	-4.5937297e-05	-0.007674536	-6.339255	0.018050201	0.2165	1.0	1370.1661524772644
1192	-10.067094	4.6623397	-1.784203	-17.012058	60.0	-2.9558897	2.966741	0.029805332	-14.250423	4772000	1.14440915e-07	0.008076359	-0.0031283705	-0.0034799692	-6.321341	0.016419569	0.17525	2.0	1371.2049980163574
1193	-10.446109	4.574152	-1.6936959	-17.17058	60.0	-3.2512343	3.0164757	0.06712642	-14.371425	4776000	-2.1457673e-08	0.007687463	-0.00024066567	-0.004383524	-6.34075	0.015783302	0.2305	1.0	1372.292061328888
1194	-9.48375	4.841904	-1.8749205	-17.216017	60.0	-2.852143	2.9357216	0.032639146	-14.34292	4780000	1.001358e-07	0.0068606273	-0.0007255602	-0.0028893636	-6.351719	0.011353624	0.1585	1.0	1373.3599355220795
1195	-10.236509	4.9847565	-1.629251	-17.128525	60.0	-3.0418637	3.0290184	0.023849517	-14.349571	4784000	1.1253357e-07	0.0068706702	0.007097932	-0.0029551885	-6.3385763	0.023337327	0.30825	1.0	1374.375510931015
1196	-10.174334	4.442398	-1.7289287	-17.235125	60.0	-3.0433657	2.9375045	0.05647105	-14.351069	4788000	2.1290779e-07	0.00886329	-0.0021050666	-0.0046018898	-6.3519344	0.015990507	0.175	1.0	1375.5766866207123
1197	-10.206128	4.9417834	-1.6953497	-17.204721	60.0	-2.9834342	3.0235732	0.039573252	-14.417378	4792000	2.6702882e-08	0.009188589	-0.0040674154	-0.0031670504	-6.3668146	0.012432102	0.13625	1.0	1376.6125478744507
