Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
84	-7.328795	2.0476384	-3.908718	-11.702297	-5.332952	2.5546398	-1.3781501	-8.951297	60.0	60.0	335999	-1.1958811	1.3361613	0.5071819	-10.187488	1.1311324	0.020579109	1112.4911797046661
85	-7.2210536	1.7631168	-3.6711564	-10.697548	-6.144595	2.0443068	-3.1060395	-9.398158	60.0	60.0	339999	-1.1820511	1.3511591	0.92394316	-9.77286	1.1173844	0.021941021	1126.2516314983368
86	-6.945838	1.8771967	-3.697204	-11.012618	-4.9665885	2.2367766	-1.6905342	-8.300053	60.0	60.0	343999	-1.1903557	1.3450118	0.56107426	-10.433074	1.1269022	0.020583797	1139.9183704853058
87	-7.170102	1.9342434	-3.2521462	-11.32751	-5.4286947	2.0317104	-2.9796472	-8.996831	60.0	60.0	347999	-1.1953847	1.3436277	1.3670049	-9.969988	1.1315974	0.018989837	1153.6479527950287
88	-7.3098507	2.1016405	-3.3364823	-11.526486	-4.9208727	2.0871542	-2.6741095	-8.980493	60.0	60.0	351999	-1.191368	1.3410647	1.5702603	-10.0633955	1.128192	0.019842518	1167.1164133548737
89	-6.973292	2.0576823	-3.6974878	-12.259783	-4.2885675	1.802086	-1.9907708	-7.3314223	60.0	60.0	355999	-1.1971345	1.3309402	1.0269954	-10.503129	1.1351658	0.019601699	1180.8035612106323
90	-7.5293674	2.1179812	-2.9214149	-11.90017	-4.7541337	1.7632421	-2.2503057	-8.862427	60.0	60.0	359999	-1.1834873	1.3509077	1.1750059	-12.016055	1.1200118	0.019533562	1194.8394496440887
91	-7.467817	1.981684	-4.059805	-10.9693575	-4.9831934	2.129264	-2.4319117	-8.98384	60.0	60.0	363999	-1.148727	1.3441648	0.55781424	-9.714589	1.0852469	0.018533828	1208.5877048969269
92	-7.26034	1.9194459	-3.0064452	-11.035299	-5.4037933	1.7207931	-3.1826265	-8.029938	60.0	60.0	367999	-1.1345422	1.3334937	0.57292795	-19.128323	1.071697	0.017939864	1222.1772878170013
93	-7.3197803	1.9670558	-3.4495173	-11.142858	-5.170547	1.5475602	-2.3918238	-7.4723015	60.0	60.0	371999	-1.1362444	1.3231796	0.16220784	-10.359562	1.0733013	0.017718634	1235.8036382198334
94	-7.1569304	1.9007411	-3.4457028	-10.584974	-6.0859194	1.4865966	-2.740312	-8.230309	60.0	60.0	375999	-1.1365913	1.3151188	0.2506659	-10.116484	1.0748016	0.017786717	1249.5454297065735
95	-7.3153567	1.9968061	-3.3127487	-12.098455	-5.021602	2.1894293	-1.9389577	-8.764697	60.0	60.0	379999	-1.1421977	1.321786	0.29254448	-9.763674	1.0797104	0.018532768	1263.3239970207214
96	-6.733607	1.9924588	-3.375034	-11.070963	-5.4850583	1.8199239	-2.7012014	-8.358479	60.0	60.0	383999	-1.1263319	1.3237706	0.84540963	-9.454298	1.0641184	0.017937405	1277.1767332553864
97	-7.350657	1.9300007	-3.2877111	-11.815155	-5.1575975	1.3242882	-2.8771565	-7.5296082	60.0	60.0	387999	-1.1077704	1.3126659	0.36686265	-10.219341	1.0461485	0.016606962	1290.8942449092865
98	-7.2697783	2.1271925	-3.2188559	-11.786965	-6.276781	2.0440972	-2.2653456	-8.593858	60.0	60.0	391999	-1.1250461	1.292241	0.5122708	-9.956077	1.0648568	0.01678746	1303.7117958068848
99	-7.1503263	1.7489061	-3.4356637	-10.087629	-5.2991266	1.5275621	-3.374224	-8.005054	60.0	60.0	395999	-1.1385369	1.2982566	1.2617097	-9.575129	1.0784651	0.016832178	1316.5410680770874
100	-7.1022177	1.9360975	-2.9148545	-12.459891	-6.25817	1.8593056	-1.7222546	-8.458852	60.0	60.0	399999	-1.1289767	1.304063	0.9149929	-9.343566	1.0683599	0.017765995	1329.5367443561554
101	-6.9356966	1.9641141	-2.9779916	-11.932107	-5.742817	1.8667072	-2.1356604	-8.446697	60.0	60.0	403999	-1.1187571	1.3005965	1.4116417	-11.595414	1.0590383	0.016572598	1342.3126621246338
102	-7.0879917	2.089972	-3.0791206	-11.198497	-5.986932	2.0673375	-2.729067	-9.453019	60.0	60.0	407999	-1.107474	1.2972777	1.1729965	-14.743386	1.0467052	0.016834974	1355.1262023448944
103	-7.575615	2.0673378	-3.5810924	-12.384253	-4.988942	1.0018923	-3.260037	-6.7741904	60.0	60.0	411999	-1.0776743	1.3267366	1.5076793	-9.782087	1.0159397	0.017837368	1367.961844921112
104	-7.117651	1.8615127	-3.5668893	-10.922501	-5.909136	1.9116197	-2.8911977	-8.239126	60.0	60.0	415999	-1.0691726	1.308774	7.023259	-9.777473	1.00774	0.016696392	1380.7675333023071
105	-7.3128295	1.8486944	-3.7214622	-11.146314	-3.8534985	1.9935306	-1.8251284	-8.506331	60.0	60.0	419999	-1.0792375	1.2952946	0.8234509	-9.562863	1.0194533	0.016484963	1393.6031467914581
106	-6.952529	1.9076092	-3.5169013	-10.589492	-4.319484	1.4969877	-2.413776	-6.7729855	60.0	60.0	423999	-1.0946596	1.2950699	3.0067003	-10.048768	1.0362674	0.017082466	1406.366541147232
107	-8.033876	3.59634	-4.0766983	-21.461123	-8.006356	4.044818	-2.3019724	-16.712492	60.0	60.0	427999	-1.0651836	1.2547474	5.33467	-11.155885	0.9964193	0.019641457	1419.223670721054
108	-7.873832	2.5719123	-3.568198	-18.83885	-4.9572067	1.862827	-2.340403	-8.289334	60.0	60.0	431999	-1.0011942	1.2780228	2.0780826	-10.231728	0.93476915	0.017130531	1431.9963493347168
109	-7.64436	2.5901923	-3.537317	-19.7408	-5.3721395	2.0410173	-2.4531996	-8.373582	60.0	60.0	435999	-1.0324173	1.2946228	0.96494055	-11.870242	0.9710807	0.017689688	1444.8068916797638
110	-7.408487	2.2859275	-3.1582167	-12.20588	-5.0156336	1.785149	-2.0192823	-7.050367	60.0	60.0	439999	-1.07624	1.2936192	2.807274	-10.290371	1.0182657	0.016721472	1457.836629152298
111	-7.3230686	1.9689071	-3.6790524	-11.456569	-4.83349	1.4403087	-2.7432058	-7.8572717	60.0	60.0	443999	-1.111479	1.3044664	0.11816907	-11.161585	1.0537274	0.016682092	1470.612562417984
112	-6.9422684	1.8552978	-3.3803227	-11.786951	-5.418559	1.8369423	-2.430934	-7.6764812	60.0	60.0	447999	-1.1183147	1.303145	0.80871224	-11.173149	1.060884	0.01716022	1483.4602620601654
113	-7.05934	1.7651136	-3.4058492	-12.037236	-5.0188456	1.9053698	-2.43695	-8.759389	60.0	60.0	451999	-1.119707	1.303002	1.6680284	-10.838304	1.0622145	0.018002937	1496.2968230247498
114	-7.011783	1.8765804	-3.3135495	-10.971598	-5.3936834	1.6161892	-2.224033	-7.6158166	60.0	60.0	455999	-1.1109227	1.294874	0.047672987	-10.696099	1.0537416	0.016078698	1509.1335871219635
115	-6.81443	1.8809185	-3.2246783	-10.73669	-5.319077	1.6219184	-3.4355083	-9.143834	60.0	60.0	459999	-1.0946084	1.2950083	0.7224331	-10.680292	1.0365651	0.016422143	1521.9952173233032
116	-7.0546002	1.9085733	-3.772235	-10.946847	-5.650281	1.8880718	-3.5509524	-9.332027	60.0	60.0	463999	-1.0978379	1.289136	1.9831331	-11.912879	1.0407261	0.015017733	1534.7748177051544
